iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.alpha	logvar.sigma_sq	logvar.theta	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
11000	-214.288834155666	-142.737182804786	-38.0802486595399	-17.0694175466747	8.20685593322207	15.2927563380206	12.3595388030558	17.5932797079052	14.4607970600189	12.1060533035275	15.5929810239475	22.0461146388002	22.8790857285201	20.6780375654393	18.0419166453342	17.0134121867604	14.2465734016549	17.9659894227856	11.05673126248	15.4095585957754	2.76500224127837e-17	0.0827646074912718	-0.317411760495626	-1.64006296606086	-1.4514024311405	-0.272640762686823	-0.329940757296239	-0.0737921573415536	0.709115634937646	0.194501683252435	0.583715342307708	-0.0966833488707033	-1.29110963559623	-1.1750854586964	-0.0147273526433196	-0.23270088297855	0.0550600079842191	0.400818181818182	1 
12000	-209.959460565574	-133.069127585603	-38.2875550922235	-23.0553952164142	4.05280003748883	18.303658849311	11.7769719840559	17.3338842947533	15.1210930845368	13.3538816324897	15.2636809691698	21.8953522571183	23.5064985578001	20.429574243899	17.8044997615686	17.2088107067979	14.2103032356746	17.0402658251762	11.1245463833064	14.7267783787227	2.7449875355633e-17	0.586369804113988	-1.48305269485711	-0.601746051204948	-1.78747027161086	0.338806479592863	1.23450132196316	-0.589777554414301	1.15197229462458	-0.192574500378715	0.806813318091011	-0.461109228273126	-1.15274866243542	-1.77246481853888	-0.132632221567352	0.268477665549754	-0.0644743775810576	0.398416666666667	1 
13000	-217.180165136032	-139.365187650043	-37.775529511399	-24.1067296467496	6.1458737084504	16.1076814750961	12.6656064295196	17.4559839700308	14.0024046434891	12.7029286745857	15.5272778958106	21.7002857092013	23.6058139401836	20.9083349927264	17.7371638912854	16.8804555869921	14.8594109076031	17.5252498965085	11.1245463833064	14.778992454	2.65439218078356e-17	0.699808443803242	1.14183811765482	-0.120608295586806	-2.07196868707301	0.282649452134593	0.426587599873303	-0.721674713422555	1.29304081370081	-0.0162218281995148	0.713944700068709	-0.169451842848362	-0.767281900734477	-1.69766638997297	0.36944661773638	0.268477665549754	1.07076049424031	0.395153846153846	1 
14000	-210.868840054646	-137.095912784115	-37.3988355227753	-20.4161390041611	6.22074202006321	14.3005728296708	12.3040018896376	17.4559839700308	14.7918729166138	12.8612468079435	15.1639227770994	21.8121597061055	23.5244999095447	20.9083349927264	18.043048970011	16.6135147844034	14.6657768923213	17.1640749359086	11.146561248532	14.877295487463	2.7725450608125e-17	0.236489112186433	0.106023270489922	-0.178584797309681	-2.07196868707301	0.492389390557609	0.035666881762354	-1.21985273486497	0.682642873715963	0.187146427935034	0.713944700068709	-0.132431377723555	-0.538231951626818	-1.42688756216783	0.619384489789664	0.557963332678792	1.34857423728819	0.397071428571429	1 
15000	-213.563599888415	-139.599085361281	-38.2967520239574	-18.9687310058157	10.1946951675212	12.1792969133708	11.7883141786229	17.4559839700308	14.6247889677298	13.7228446851369	15.1796737617857	21.3449057494445	23.5419620331974	19.3058709482844	18.043048970011	17.4111056601777	14.1327183784363	17.622906389265	11.1539105008747	14.6056651786175	2.76637573127794e-17	0.258712295031515	1.5009796323542	-0.206037836698614	-2.07196868707301	-0.0397145946113557	1.03482771658499	-1.42356707266834	0.432326621277675	0.0311659398867605	0.765487917378073	-0.132431377723555	-0.840920320645169	-0.73174229721973	-0.415726722853919	-0.357858308268848	-0.23869394090275	0.396133333333333	1 
16000	-225.515502430045	-148.016627784263	-39.4682822633883	-21.7620449704449	8.43550905197891	18.5952192989273	12.0897959281067	16.9954887385979	14.5348721800642	12.662779666357	14.878262241047	21.544921936448	24.0703750885192	20.9044211058297	17.6439770553972	17.721763939307	14.7900842444358	19.0521909403117	11.4765450802463	14.7945000861763	6.30545268219884e-17	0.618489055214487	1.69324278692605	-0.0464161598419784	-2.09117684715013	-0.274261729980573	1.57976597280975	-1.07761762119001	0.588963052572974	0.137131061400323	1.072672528075	-0.00806000267386831	-0.985047375225013	-1.17950095110397	0.923768600586298	-0.144567899231778	-0.415427671029321	0.3955	1 
17000	-218.178142263782	-143.231643976981	-37.6742150045121	-21.1195532856151	7.52187358113773	13.3881793341307	12.2634476419401	17.4394923770618	15.1899105578821	12.906683100012	15.0123126664771	21.7968900206524	23.8659885174456	20.9604590797305	18.0285098533994	17.0956471267478	14.522082731794	17.1839003929298	11.606851739234	14.8037218626014	4.52594629855715e-17	0.225544093553728	1.15228738086177	0.24486745828763	-1.85196044155249	0.220018183055509	1.06638525993083	-1.51400127810712	0.772700179768368	-0.240747695027761	0.503507219086679	-0.38233623737476	-0.821398747097293	-1.60822996395212	0.874414263344157	-0.247816993520005	-0.982675810162887	0.394941176470588	1 
18000	-214.626504298876	-141.665613596844	-37.6164869178995	-19.3705779796701	6.19972789592257	14.2048054045981	12.2634476419401	17.427284472427	13.9639283371892	12.906683100012	15.0123126664771	21.7968900206524	23.7756704508247	20.0256589294033	18.0285098533994	17.1894295288392	14.522082731794	17.5080688376149	11.2649695960812	14.9015943742128	2.79319018183263e-17	0.168042062814971	-1.29066949694787	0.24486745828763	-1.44042040436749	-0.0775977422653021	1.06638525993083	-1.51400127810712	0.772700179768368	-0.686545790451332	0.212364112975969	-0.38233623737476	-1.21925571249038	-1.60822996395212	0.757914012123213	0.0100708444545348	-0.627060709358544	0.394777777777778	1 
19000	-216.157084000699	-139.90504307907	-37.7729935106988	-22.4079737534085	6.95271963574724	18.0572581280964	12.0491894586152	17.427284472427	14.2497226905665	12.9459569888328	14.7482505804921	22.9111698161942	23.9095590590203	20.559979321777	18.0285098533994	17.0386461420604	14.4325165223129	16.8562484514981	11.6831946978749	14.1716921014736	2.77236307467747e-17	0.492418870166247	2.1172692775947	-0.301777000257512	-1.44042040436749	0.227373515860157	1.44311224946461	-1.18881208342911	0.846027224264638	-1.08416427230517	0.593258975442677	-0.38233623737476	-1.27053624047302	-1.87930333448475	0.0199811562071274	0.337296686053565	0.0373897214681497	0.395789473684211	1 
20000	-216.891314960154	-138.48767580341	-38.1635974598703	-24.1618429126268	7.42653640482378	20.4043697797428	12.1638385127185	17.4056172707371	14.9107582508178	11.9301935375508	14.802506928443	22.0038897576621	23.7888879808275	19.3120586597386	18.0285098533994	16.8147417230315	14.5397179981489	16.5910765574877	11.985434877522	15.2649958346338	6.23573587152812e-17	0.488747913258262	-2.16835454646634	-0.661234571734981	-1.80998573527294	0.676085473845031	0.888031808212496	-1.3671625823636	0.465635494051787	-0.664017837876736	1.28561419796142	-0.38233623737476	-1.27486147701111	-2.48339680976915	0.42372086408557	0.546023897343484	0.326359890512686	0.39535	1 
