iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.sigma_sq	logvar.root	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
1000	-385.141142651442	-309.429015429042	-39.7392555433178	-24.8599090289636	10.3038406401221	5.21931595605531	3.7125	10.7666666666667	5.48	6.9125	7.35714285714286	11.6595799473538	17.8052553616172	8.35882352941177	11.14375	7.05	8.53229572253881	7.42	6.53333333333333	9.74285714285714	1.70177769638614	-1.69945435885146	-1.95722390895559	-1.10866262452161	-1.0300194972025	-1.49091441024999	-1.10633433476202	0.731967755609573	0.65427516748071	-0.544600408629054	-0.0906999897467307	-2.33648664466973	-0.787327524739293	-2.10373423424888	-2.59472151579521	0.0323288871153603	0.46	1 
2000	-386.585289446667	-309.429015429042	-39.9997405573666	-26.492545746953	7.33897981532589	11.1685407133389	3.7125	10.7666666666667	5.48	6.9125	7.35714285714286	11.6595799473538	17.8052553616172	8.35882352941177	11.14375	7.05	8.53229572253881	7.42	6.53333333333333	9.74285714285714	2.43026985387838	-2.33709918078968	-1.95722390895559	-1.10866262452161	-1.0300194972025	-1.49091441024999	-1.10633433476202	0.731967755609573	0.65427516748071	-0.544600408629054	-0.0906999897467307	-2.33648664466973	-0.787327524739293	-2.10373423424888	-2.59472151579521	0.0323288871153603	0.4475	1 
3000	-385.919068080417	-310.370335836842	-39.1027481162964	-25.6586930504311	8.25634703173897	9.60027210843518	3.7125	10.7666666666667	5.48	6.9125	7.35714285714286	12.6689521430696	17.8052553616172	8.35882352941177	11.14375	7.31611752673369	8.53229572253881	7.42	6.46375654175397	9.74285714285714	2.12002296360228	-1.42921054762065	-1.95722390895559	-1.10866262452161	-1.0300194972025	-1.49091441024999	-1.10633433476202	0.716132114697181	0.65427516748071	-0.544600408629054	-0.0906999897467307	-2.23892970515904	-0.787327524739293	-2.10373423424888	-2.50999052777542	0.0323288871153603	0.441666666666667	1 
4000	-386.347347046554	-311.863710061041	-39.52183374256	-24.2235122959862	8.7819823820831	1.64542819924584	3.7125	10.7489686629301	5.48	6.9125	7.35714285714286	12.6689521430696	17.6467735160252	8.35882352941177	11.14375	7.31611752673369	8.93481582525079	7.42	6.46375654175397	9.74285714285714	1.00902643668385	0.464154005801571	-1.95722390895559	-0.861897923511505	-1.0300194972025	-1.49091441024999	-1.10633433476202	0.716132114697181	0.685212943685599	-0.544600408629054	-0.0906999897467307	-2.23892970515904	-0.257770085482878	-2.10373423424888	-2.50999052777542	0.0323288871153603	0.4435	1 
5000	-389.345590405872	-314.959586533355	-39.6407381948878	-24.270103996703	7.5464356246457	0.501592834043447	3.7125	10.7489686629301	6.00639642260597	6.9125	7.35714285714286	12.6689521430696	17.6467735160252	8.35882352941177	11.14375	7.06170126378956	8.93481582525079	7.42	6.46375654175397	9.12427846523799	0.546617377581682	-1.14263325238229	-1.95722390895559	-0.861897923511505	-1.37379590728141	-1.49091441024999	-1.10633433476202	0.716132114697181	0.685212943685599	-0.544600408629054	-0.0906999897467307	-1.70245113770572	-0.257770085482878	-2.10373423424888	-2.50999052777542	0.236831597382789	0.4432	1 
6000	-392.199192424855	-315.174804039989	-39.6181925472124	-26.8854134149544	6.92407494524436	3.80351923819607	3.7125	10.7489686629301	5.58383076109793	6.9125	7.35714285714286	11.6367983496185	17.6698675747743	8.35882352941177	11.5026068978542	7.06170126378956	8.93481582525079	7.42	6.46375654175397	9.49092329685033	2.00349634133106	-2.49912248001188	-1.95722390895559	-0.861897923511505	-1.42108918673436	-1.49091441024999	-1.10633433476202	0.866268292206956	0.621472633947876	-0.544600408629054	0.684070505987132	-1.70245113770572	-0.257770085482878	-2.10373423424888	-2.50999052777542	0.727175182448763	0.444333333333333	1 
7000	-391.143950355307	-315.063016311371	-39.6836598623336	-26.0628539477564	6.57983160590141	11.6908502732231	3.7125	10.4476312850585	5.58383076109793	6.9125	7.35714285714286	12.2001159293844	17.6698675747743	8.35882352941177	11.5026068978542	7.06170126378956	8.72960218254259	7.42	6.46375654175397	9.49092329685033	1.0827243973587	0.340056062264835	-1.95722390895559	-0.376086574164384	-1.42108918673436	-1.49091441024999	-1.10633433476202	0.787866511016069	0.621472633947876	-0.544600408629054	0.684070505987132	-1.70245113770572	-0.434708921814664	-2.10373423424888	-2.50999052777542	0.727175182448763	0.443571428571429	1 
8000	-398.309722812003	-323.902311537629	-38.9384937703034	-25.3185983465004	5.53875231045629	5.08137089229997	3.7125	10.2583178943876	5.58383076109793	6.81424655064829	7.35714285714286	12.6036064722478	17.6889681031957	8.03893261513939	10.7279523370167	7.52232038069147	7.39970184102136	7.44341720285338	6.49385027136336	9.49092329685033	1.1452493159691	1.0586255130132	-1.95722390895559	0.16362901047976	-1.42108918673436	-1.30997566897447	-1.10633433476202	1.01123113273041	0.733983999943906	-0.17778771650456	0.5588989050833	-1.30974049141667	-0.491226596032568	-1.75037253646951	-2.24115835722353	0.727175182448763	0.441375	1 
9000	-397.061566112978	-319.73923534028	-40.4081236525197	-25.3724151835911	13.0553742922277	7.10701723095877	3.96993498473128	10.476095726271	5.58383076109793	7.09268179408961	7.35714285714286	12.6036064722478	18.299603117613	8.03893261513939	11.183133059887	7.15457070812591	7.89802896374266	7.29791978825292	6.49385027136336	10.0834148672985	0.886862944651181	1.27056904393577	-1.86056910698027	0.0596625948779793	-1.42108918673436	-1.1516714803766	-1.10633433476202	1.01123113273041	0.673409358108974	-0.17778771650456	-0.06824687461659	-1.45038245653736	-0.871404471085011	-1.95196897244113	-2.24115835722353	0.722422359225426	0.441555555555556	1 
10000	-398.111396008412	-320.771837637927	-39.5684095142264	-26.9153211719281	9.06558335121217	8.37865631012914	3.96993498473128	10.7093784730085	5.47948724103728	7.09268179408961	7.35714285714286	11.9122768937491	17.9248679018827	8.03893261513939	11.183133059887	7.15457070812591	7.89802896374266	7.74476832650265	6.522222982931	9.63612309953284	1.54059063287616	-4.26202201705689	-1.86056910698027	-0.367848213835919	-0.884706596440166	-1.1516714803766	-1.10633433476202	1.76920704484973	0.880145768985069	-0.17778771650456	-0.06824687461659	-1.45038245653736	-0.871404471085011	-1.49455011453556	-2.44505791960792	0.57980462251878	0.438	1 
