iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	m_anc_n54	m_anc_n55	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	logX_anc_n54	logX_anc_n55	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m28	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_m54	S_m55	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X28	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	S_X54	S_X55	I_nu	I_omega	acc	update	temperature 
19400	-228.48022184763	0.205303217365868	-0.59802380126174	0.117986014708876	1.299299873868	0.735927960937842	0.163912670132704	-91.7544096392133	-0.117262728606047	-0.165665379341328	0.150954228365144	0.216896828476295	0.183071992678555	-0.00683093078423389	0.282488798304695	0.238310140837828	0.11083456048283	0.142909014119285	0.0917652243142769	0.114141868170922	0.00322719396203215	0.403314694116813	0.380250151185919	0.565804683890898	0.0396855140144869	-0.165020403122537	-0.246086354638109	-0.0886489249574553	-0.0938443734482775	0.0472304558261813	0.0438643290559072	0.239491163307522	0.19251500054828	0.0546689068719378	-2.29994995259263	-2.24495033969391	-1.5335896240456	-2.97199191669891	-1.92511818664107	-2.24029998621884	-2.17320331057861	-1.23486980756189	-1.84502233475913	-2.13919563271812	-1.99117686992811	-1.96415144331077	-2.12442200491292	-0.888163070084869	-0.85437000307457	-1.83316162075672	-1.96166940960375	-0.46131733602271	-2.99873613639181	-1.40160095626315	-1.3112933073168	-2.61596216182182	-2.71354195724442	-1.33319937299618	-1.43836052676395	-2.25970956720006	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	-1	1	-1	-1	-1	-1	0	0	0.679072164948454	NA	1 
19500	-228.135786344372	0.201507920386086	-0.585749016164372	0.0897984635923056	1.19662145109847	0.736840650793165	0.163313726645428	-92.6748084681474	-0.139599363411323	-0.180438514379171	0.155861033275536	0.226793400156303	0.178942084434272	-0.0255431129450462	0.208254710551052	0.222439607045539	0.10253829811789	0.112517205973511	0.0847219213672529	0.114170170645263	-0.0720164660387009	0.383073850229584	0.380415633892021	0.563778903416333	0.0232696544239462	-0.165210314935155	-0.258399907808005	-0.140368567471516	-0.171752245233453	0.0468592478406613	0.0436400411317185	0.23998480138637	0.193371727310959	0.0563573456885507	-2.30426452093251	-2.2467000370788	-1.5323811755862	-2.97589035679678	-1.92719600987915	-2.24368572187091	-2.17457772092095	-1.23289665125541	-1.8452055933828	-2.13995473132521	-1.99150324605755	-1.96439902096958	-2.12469897135956	-0.886719851885598	-0.853608465030454	-1.83319382514959	-1.96201947055369	-0.457265068133886	-3.00066806247978	-1.39036632554288	-1.30453004429573	-2.62506083093645	-2.71952382958136	-1.33196684020186	-1.43661346849842	-2.26924883841265	1	1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	1	1	0	0	0.679384615384615	NA	1 
19600	-227.941268112073	0.0952116546598247	-0.209543530128781	0.125695429919287	1.16970006757415	0.742056949837133	0.166303980008233	-89.2107358052762	0.0992746335854901	-0.32693234570895	-0.120281281643808	0.145633578318885	0.0808208388970833	-0.15290275102258	0.0536215050377361	0.16776333070576	-0.0671751818284188	0.111399892348694	0.250313672538118	0.114134148363275	-0.0718006810161062	0.390388157914602	0.37319408201672	0.428481332677449	0.0235769912954882	-0.12198120958524	-0.182439951215873	-0.161361320495601	-0.167147595884388	0.408241828495085	0.201567834736542	0.588213295071704	0.40793595092817	0.0550112591269208	0.177808339711902	-0.975055701632589	-0.366024845014463	-1.68878181191804	-0.866800104812545	-1.044494850588	-0.964887721994742	-0.104287880505021	-0.466017882224463	-0.505019125279624	-0.221841624598505	-1.30384254787575	-1.45508168840233	-0.576533745099219	-0.631767459759292	-0.607229266825254	-1.30902158998501	-0.33848640247202	-1.69773137110873	-0.705717348080589	-0.722269999596527	-0.323955070460386	-1.47869255774154	-0.0170870697611344	-0.253069153876654	-1.77553407781279	1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	0	0.679540816326531	omega	1 
19700	-229.524586765633	0.200602707901561	-0.579938629454621	0.0796152429794891	1.14871402386576	0.746263666944578	0.159406360366847	-94.6125465784557	-0.140326459987262	-0.200276807846062	-0.152274843228708	0.228371796731917	0.20775420215922	-0.0101678662642803	0.242383759590954	0.353481026480813	0.120463975835798	0.17767025703348	0.137726385142078	0.185850117468812	-0.0720777779561295	0.383541798321212	0.380790805865835	0.566530759464559	0.0394251279660998	-0.164967005914642	-0.258734281164964	-0.142958571555268	-0.173087432253158	0.0750355489441855	0.0740921058059502	0.246728143619744	0.23352427020225	0.0559014781264217	-2.30630066194492	-2.24752184801445	-1.53181554732203	-2.97771973987755	-1.9281939747649	-2.2452848683602	-2.17522371402169	-1.23197311751633	-1.84529184916073	-2.14031018149741	-1.99165598319004	-1.96451490592391	-2.12482838965163	-0.886045357186116	-0.8532527613846	-1.83320899720477	-1.9621835593946	-0.455365995430525	-3.00156701189925	-1.38496107764246	-1.30131611623066	-2.62936266091895	-2.72234366749998	-1.3313900310065	-1.4358043332684	-2.27385364788338	-1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	1	0	0	0.679492385786802	NA	1 
19800	-227.84609215785	0.202242677607308	-0.581859725565678	0.0914688923070205	1.16450483744498	0.752320380581077	0.152375464111101	-92.6926872885547	-0.124440814313082	-0.1615278656752	0.236746189163304	0.226770910731028	0.179582895182742	-0.0229718012850643	0.218506143659457	0.262329798453355	0.105253072410891	0.122383507866551	0.0978219198596925	0.11416849002978	0.00313704164171243	0.443169347013348	0.445892907293195	0.570130185388826	0.0232840102095498	-0.024338069464081	-0.246883058243386	-0.0938018628749711	-0.0963137168931857	0.0469745691505821	0.0437121177148634	0.240016179797859	0.193380411998023	0.0564312449584243	-2.30562789061111	-2.24725058520916	-1.53200211017933	-2.97711601426745	-1.92786298393097	-2.24475639085337	-2.1750104530836	-1.23227772894039	-1.84526336518288	-2.14019293152947	-1.99160560711234	-1.9644766828283	-2.12478571844615	-0.886267756998665	-0.853370032453729	-1.83320398599864	-1.96212942038162	-0.455992542196359	-3.00127088969285	-1.38675449024336	-1.30237963133924	-2.62794070913921	-2.72141217228088	-1.33158027513197	-1.43607057840278	-2.27232469196165	1	1	1	-1	-1	1	1	-1	1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	1	1	-1	0	0	0.679292929292929	I_nu	1 
19900	-228.909757570293	-0.0823029592527608	-0.578205708374622	0.105142870699055	1.13451113383285	0.739868554770946	0.141992600655649	-93.8978146053028	-0.14700844423239	-0.199223608344026	-0.155710285357221	0.218342263337925	0.204967597309831	-0.0137304991205087	0.254755336536819	0.404438664947394	0.120350219441829	0.177454525134683	0.137600032883637	0.185685697636722	-0.0719241612909828	0.462788068650823	0.445155983523687	0.563487823538526	0.0234013260937825	-0.164063599652068	-0.257907290105673	-0.136747606339303	-0.169764739319779	0.0852926998903884	0.0741026555506598	0.245138803199317	0.192914585983393	0.0540870993020554	-2.30690716058124	-2.24776615687873	-1.53164763994266	-2.97826337940145	-1.92849342246566	-2.24576136823346	-2.17541581138688	-1.23169896579295	-1.84531751353434	-2.1404157162604	-1.99170132056926	-1.96454930729579	-2.12486678120325	-0.885845255524493	-0.853147260194679	-1.83321351318161	-1.96223229924211	-0.454801956203826	-3.00183319987199	-1.38333799478994	-1.30035601936348	-2.63064501597856	-2.72318321735562	-1.33121881604191	-1.43556525691762	-2.27523836071215	-1	-1	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	1	1	-1	0	0	0.67894472361809	omega	1 
20000	-230.424869815011	-0.0774018923539463	-0.567076402233922	0.102372135771438	1.04421647159848	0.744403525106609	0.13767392525915	-96.3585280031811	-0.120903994816202	-0.166321440290512	0.154200388640376	0.217336611737903	0.182784855970038	-0.00972656692087483	0.241655697087006	0.353381953512542	0.0835307179164846	0.133104301493817	0.0786680872001015	0.11415753075714	-0.0719408214405431	0.403420857548579	0.380500733795933	0.563534725624192	0.0233775832286429	-0.163053529290429	-0.256565480129628	-0.09191552032859	-0.0952908377130137	0.0851534787762048	0.074060423301333	0.246273903231069	0.232551487497938	0.0539596572682315	-2.31079382598044	-2.24932656820977	-1.53057784880725	-2.98173348889945	-1.93043655106425	-2.24881678734476	-2.1766433529965	-1.22995223290018	-1.84548167050236	-2.14108832765224	-1.9919901543826	-1.96476850180392	-2.1251111068547	-0.884571640556692	-0.852476030466623	-1.83324241694473	-1.96254316367101	-0.451205009144916	-3.0035218567561	-1.37279223590819	-1.29417288792099	-2.63887348621004	-2.72855918790979	-1.33012807730079	-1.43405467673527	-2.28425822685778	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	0	0	0.67895	NA	1 
20100	-226.900349367055	0.202835783395702	-0.576991722212062	0.0791831248113884	1.12458457375411	0.740365193674806	0.152481350109447	-92.2457721958233	-0.113711878014892	-0.167083429276846	0.157379128666265	0.228264935653258	0.20597910199923	-0.0163192073282418	0.217174349139147	0.256086168888581	0.0874823601423308	0.147589715862538	0.0978253118467239	0.114180860689588	0.00309521633459025	0.442886876309852	0.445420187949794	0.563974102741374	0.0231783012098701	-0.164638992850871	-0.257270221638593	-0.0962303292425588	-0.0974791512463964	0.0750213926907654	0.0740522929527387	0.246695338225186	0.233508130389055	0.0558819272994596	-2.30733182813601	-2.24793708973921	-1.5315302284652	-2.97864368715507	-1.92870369576834	-2.2460950570952	-2.17555022926737	-1.23150726128234	-1.84533547585461	-2.14048951815658	-1.99173302263467	-1.96457336317693	-2.12489361988206	-0.885705364886968	-0.853073511346825	-1.83321667434627	-1.96226638943335	-0.454407462443679	-3.00201915241943	-1.3821979293007	-1.29968300296848	-2.63154318319053	-2.72377096123415	-1.33109909484373	-1.43539839082939	-2.27621154780454	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	0	0	0.678606965174129	sig2_m	1 
20200	-227.571469946683	0.202613806303757	-0.586443550051167	0.0983963833097366	1.20237764338031	0.73469625095604	0.141902587583754	-91.9613236080704	-0.127427312173389	-0.180529858717869	-0.07115440958648	0.228250706552623	0.209964261975429	0.00196126947225043	0.321059010630492	0.384909444655494	0.101283637980099	0.107954074451021	0.0786702864450861	0.114161524839611	-0.0719647328504416	0.442743023128661	0.445537513363599	0.566174022101818	0.0395528538840464	-0.0243329653163386	-0.258158052563928	-0.139441272479121	-0.170635007070629	0.057864913935027	0.0443575025392749	0.246581052711337	0.233102291440972	0.0567351168787391	-2.30402086802187	-2.24660152856027	-1.53244906060175	-2.97567100232326	-1.92707734283649	-2.24349441936436	-2.1745003066418	-1.23300749152301	-1.84519526185172	-2.13991207771759	-1.99148491394883	-1.96438511302517	-2.12468342967115	-0.886800845965045	-0.853651187085757	-1.83319200847399	-1.961999787453	-0.457492886425103	-3.00055994274633	-1.39100865317312	-1.30491367780065	-2.62454639778727	-2.71918626205856	-1.33203607109905	-1.4367109592526	-2.2687022986385	1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	0	0	0.678910891089109	I_omega	1 
20300	-228.557797528968	-0.0848141093514716	-0.592467460527387	0.102484029824845	1.2525713020144	0.725146730176639	0.144187067293096	-92.4127167383843	-0.14109348997083	-0.185376224371983	-0.151976455015204	0.227130645379057	0.188256968540593	0.00820903049131075	0.315208371636469	0.362992080730781	0.11212208499656	0.147508646385657	0.0978173378306668	0.114157418382057	0.00317451085605006	0.40337524665203	0.380229384870783	0.563544147430452	0.0233785423482826	-0.165469504184868	-0.258028528396938	-0.138529630738764	-0.170107051489882	0.05783364830791	0.0442350218019131	0.245347878615087	0.192823494032879	0.0539648173581873	-2.30190520145668	-2.24574465772983	-1.53304031557569	-2.97376231403686	-1.9260536525931	-2.24183383547113	-2.17382709705365	-1.233972881933	-1.84510546394448	-2.13954063582755	-1.99132523707625	-1.96426398089923	-2.12454798180474	-0.887506672930785	-0.854023570162268	-1.83317622407266	-1.96182844710748	-0.459476188652618	-2.99961619687651	-1.39654618904583	-1.30823624870761	-2.62008259016665	-2.71625391104135	-1.33263908392758	-1.43756339867052	-2.26399634424645	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	0	0	0.679064039408867	NA	1 
20400	-228.095963344847	0.205079379258959	-0.588670644992524	0.09679898600094	1.22087849221658	0.724844792280346	0.1454863590491	-92.3350890806354	-0.109072116635961	-0.161516244837277	0.232652871868934	0.217192702974922	0.18171597852318	-0.0149998163330491	0.219757398330934	0.267601862636236	0.121623018673198	0.182082133092164	0.143698686639533	0.185739369339244	-0.0719743419569317	0.44257471366563	0.445357861045215	0.563648965342892	0.0233297819499409	-0.0236271301709037	-0.246721146673039	-0.092704465875959	-0.0958123492794452	0.0746655512883196	0.0736861091955582	0.239865966484581	0.193226753788273	0.0566654164591471	-2.30323918573805	-2.24628525343042	-1.53266713681393	-2.97496663154459	-1.92669771796841	-2.2428807698494	-2.17425178541497	-1.23336356004425	-1.84516210230324	-2.13977506488079	-1.99142602159735	-1.96434043489236	-2.12463348942603	-0.887061097425199	-0.853788474995165	-1.83318617864153	-1.96193657164874	-0.458224590595814	-3.00021228404073	-1.39306293220145	-1.30614306566166	-2.62289649727136	-2.71810309039456	-1.33225847659639	-1.43702468046298	-2.26695530847303	-1	-1	-1	1	1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	1	1	-1	0	0	0.678676470588235	I_omega	1 
20500	-227.973619933648	0.203501126669008	-0.594953558609807	0.0863316800817845	1.27342781130224	0.723323861188255	0.143761397690978	-91.7817426319373	-0.140036018682516	-0.180957739148052	0.15100236893825	0.217288697908647	0.181726792715639	-0.0170104218684415	0.212669752641635	0.239112013550358	0.110898684798526	0.142994068278446	0.0917665708716806	0.114173659931	0.00311955701856724	0.404139636938017	0.380898148277763	0.570221980894104	0.0232398436847172	-0.165719991506872	-0.248542746684715	-0.142504183934129	-0.17220533400307	0.0467020475074128	0.0435901159879813	0.241164811881162	0.233494923935433	0.0562031899699082	-2.30103080646194	-2.24538972359254	-1.5332856249895	-2.97297135263513	-1.92563405718343	-2.24114779457656	-2.17354833053007	-1.23437342609859	-1.84506830485611	-2.13938655476628	-1.99125898181427	-1.96421372401604	-2.12449173980858	-0.887799728481109	-0.854178223576532	-1.83316969526588	-1.96175740699578	-0.460298576364368	-2.99922356617187	-1.39881411241822	-1.3096049841216	-2.61823933351659	-2.71504134635766	-1.33288929030326	-1.43791877935128	-2.26207195627554	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	0	0	0.678585365853659	NA	1 
20600	-227.287513187067	-0.085400809196557	-0.599074627408753	0.0838801590632645	1.30818423830438	0.713494912465103	0.148528220695443	-90.7704044343971	-0.121490145445826	-0.166920789015115	0.154641871770446	0.227115913884594	0.181479432171303	-0.0184006623005475	0.239130669743537	0.341157600685977	0.0862614472961329	0.142999311464863	0.0917677711387555	0.11417612847357	0.00311121100468191	0.383129032722974	0.380545681139827	0.566457800045331	0.03945417925191	-0.166177251187297	-0.248574291785064	-0.141654837058911	-0.172526643730527	0.085053254028807	0.0737172386373605	0.239868843705848	0.19306315762023	0.0530910133629741	-2.29957976212036	-2.24479968742301	-1.53369393884036	-2.97165602406302	-1.92494220975743	-2.24000966869218	-2.17308503175689	-1.23504013919216	-1.84500658065423	-2.13913012498897	-1.9911486925159	-1.96413007215456	-2.12439806642414	-0.888287792254527	-0.854435842848835	-1.83315885420575	-1.96163922386946	-0.46166681843153	-2.99856866023041	-1.40255125715521	-1.31187064431748	-2.61518256757331	-2.7130282871245	-1.33330577917745	-1.43851244471924	-2.25890458173044	-1	1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	-1	0	0	0.679029126213592	nu	1 
20700	-228.575070432794	0.20450357106302	-0.598488330655051	0.0878835363686083	1.30322545491159	0.71801380493911	0.156220228716265	-92.0610508762595	-0.136880016856838	-0.186274694331753	-0.155911200732758	0.218792086731664	0.212167614945461	0.00723172218298377	0.312566306497376	0.35033572387438	0.112142693264127	0.14754868413455	0.0978184396207378	0.114172097774795	0.00312483945721912	0.383581697847333	0.381066601268928	0.57275097186387	0.0394814240510233	-0.16646169790979	-0.258505012178213	-0.142166795106902	-0.172002329246015	0.085182986720746	0.0738506658349255	0.241101741661054	0.233489882632546	0.0562723272438023	-2.29978632185687	-2.24488375906384	-1.53363572070257	-2.97184347380113	-1.92504035732168	-2.24017165726282	-2.1731510361862	-1.23494507686593	-1.8450153717592	-2.13916668453514	-1.99116441843277	-1.96414199941123	-2.12441142710855	-0.888218181940311	-0.854399095604407	-1.83316039795786	-1.96165606992388	-0.461471778190838	-2.9986621424795	-1.40202126876375	-1.31154855769051	-2.61561754641436	-2.71331491429127	-1.33324639359451	-1.43842763828729	-2.25935349076628	-1	1	1	-1	-1	-1	1	1	1	-1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	0	0	0.679033816425121	nu	1 
20800	-228.598940823323	-0.0832507126887364	-0.59856898956225	0.115704342247918	1.30390737486537	0.718445980348624	0.152846189653501	-91.8445763053653	-0.123131525255743	-0.179647604541345	0.150653304717045	0.217022420375056	0.185010199219696	-0.000593098846469553	0.276833273050545	0.215973263798741	0.0848421387283099	0.13762397706771	0.0847321493536887	0.114144154648823	-0.0718606856687412	0.38263604278441	0.380264712790535	0.565848544433087	0.0396700921484311	-0.165592174832479	-0.256191451865792	-0.0905249995295506	-0.0940544147936388	0.0753453906322657	0.0744200712925979	0.245267046304706	0.192547021234839	0.0545666031287413	-2.29975790711552	-2.24487219556121	-1.53364372745133	-2.97181769199952	-1.92502684930972	-2.24014937329359	-2.17314195753357	-1.23495815077689	-1.84501416252727	-2.13916165644332	-1.99116225565862	-1.96414035905456	-2.12440958970198	-0.88822775503546	-0.854404149153274	-1.83316018560627	-1.961653752991	-0.461498603010308	-2.99864928790692	-1.40209421427614	-1.31159287309147	-2.61555770677662	-2.71327548657236	-1.33325456086602	-1.43843929859494	-2.25929169929945	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	-1	1	-1	1	1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	0	0	0.678846153846154	I_nu	1 
