iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.sigma_sq	logvar.root	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
11000	-551.983357825776	-490.497507617759	-33.8999384981004	-17.6587130750109	3.97189222138178	8.95168846501918	8.38836215338348	10.4445509240684	10.2628714353012	8.84556700286546	11.1965723404154	16.8917703630497	16.9231007131875	13.9971840245869	11.8452769586357	11.2750612539965	9.70289231220656	11.5126028145357	6.9013945572764	9.08883704390183	0.30998303967413	-0.958042919544266	-0.282807362479478	-1.64494321166626	-1.26564376439475	-0.268003081563733	0.537747818099182	1.27175555468241	1.93410627458374	1.08052436045316	0.712668092924112	0.883914769530355	-0.69085071908457	-1.05829392578875	-1.04007341048629	-0.750469747122788	0.452636363636364	1 
12000	-550.326388861147	-486.829340111641	-32.9938063130967	-20.730530003897	3.00044091053453	9.17547504547853	7.70462579550981	10.450414404466	9.42090217674633	9.00745803932296	11.1965723404154	16.4858007027656	16.8688101732645	14.3240983688693	12.3068555004102	11.2154795982942	9.46856983933154	11.5383863931781	7.3307336050951	9.18829169779014	0.903815472387291	-1.26463975688267	-0.606357020571709	-1.9625766448836	-0.820944971812242	0.653386958250769	0.537747818099182	1.25846241593036	2.49178866717425	0.994459253544739	0.714709569839117	-0.731241281961582	-0.814568845122934	-1.35313681554274	-0.412270316055649	-0.883218874976713	0.450083333333333	1 
13000	-558.159159055229	-490.134913727885	-37.8905555824447	-20.1026986198212	4.60283309196738	1.86442413888248	7.92108387124927	10.373509092124	9.68679932544977	9.12944302391883	11.1855186870171	15.2603096858939	18.0728294926236	14.8648065161668	11.74748521016	10.5876978683409	9.11738009648528	11.0938186957419	6.79450263737161	9.12960189932333	0.611049548218766	-0.0886583354218564	-0.772945419782221	-2.14146642359573	-1.07452510501466	1.01057528223541	0.509355850490714	1.69773500109503	1.49839833328375	1.33353827031255	1.10058142595346	0.966081829307378	-0.803122399739563	-2.00306918160655	-0.389180396063557	-0.557958998470403	0.450692307692308	1 
14000	-556.934105135179	-488.590684171864	-35.7694282454024	-21.9837023853239	7.59554095765706	12.4471088917051	7.63022592157674	10.3515418128212	10.2537620680581	8.92561526849428	11.1855186870171	15.8545036005101	17.6413086445027	14.161678744192	12.2121309732614	11.1571810657518	9.43189798591021	11.1701458558153	6.89240819174166	9.63073189289172	0.799997965116913	-2.52135856455905	0.392502281788885	-1.6900095562414	0.133325991591858	0.565953809609566	0.509355850490714	1.00597720176274	1.47458621430048	1.66855495002712	0.797006376733721	0.640085142089834	-0.209105441386874	-2.21289198174459	-0.733460448304186	-0.768346462539987	0.448857142857143	1 
15000	-562.159590852978	-496.691037577648	-33.9656438524618	-21.2707206002236	5.72901902854852	12.7571868472515	8.6885273084384	10.2255164011409	10.039663172472	8.72246779499708	11.1855186870171	15.6859416488028	17.0809448398195	14.3460879247201	12.7033814498019	11.5502415841434	10.5645546134334	11.4883671564059	7.86421097341987	9.58516767224976	0.501813433957206	-0.581801166468023	-0.102584809631667	-2.07801797024565	0.308538756524645	0.43470927434359	0.509355850490714	1.1215680035001	2.21741655169507	1.53951700615407	1.2654557228838	0.0967969560939508	0.211498203628963	-2.22078815721908	-0.567620584716215	-0.826301784879613	0.4466	1 
16000	-554.46344625797	-492.378979498155	-32.0675376497826	-20.2249604976871	3.22533746243711	11.937198965241	7.67082617579232	10.7330758486131	10.2820900309498	8.82271120505334	11.1855186870171	15.6763068287647	16.1751376395209	14.052839562342	12.3111857337964	10.8342298904011	9.63680949085635	11.4281098617817	7.53137376107604	8.64557730032796	0.634240451557909	1.52878373136016	0.372917544473776	-1.34068098983818	-0.191155739736452	0.169377254659419	0.509355850490714	0.660185652858342	1.6172844451782	1.85190201808728	0.918943594775152	-0.467578900917779	0.21499731454875	-1.6554524485168	-0.580680504051521	-0.442736044478306	0.4463125	1 
17000	-561.126944392994	-495.205105836066	-36.2339364648365	-19.675591167499	4.50664842456094	16.1060979359098	5.95752181151937	10.8266030966643	10.0174998754375	9.368272541646	11.1855186870171	15.9417108746679	17.3556332819642	14.2394583833096	12.1974052371737	11.3466660986898	9.06903858394439	11.4170483139854	7.18199469448983	8.66796694138001	0.556683319913626	0.602512060861508	2.53093860242153	-0.615711441968555	0.429312748190956	0.438004635388555	0.509355850490714	1.25727822892595	1.97630751193105	1.66856812136157	1.33446587276156	-1.25440929245094	0.12496843953766	-1.82547659203065	-0.664101894161788	-1.14267575556343	0.445882352941176	1 
18000	-567.909627598265	-500.217451553262	-35.9880333381572	-21.9845235728909	2.65107275304006	4.63674440748912	8.52086028424903	10.7665492030528	10.6506319771174	9.00707214370812	11.1253776049763	15.0060254036039	17.2731903865551	14.2065369953314	12.9993869836723	11.7180030819716	10.2812516349087	10.7758146034863	6.55571529039064	9.06666263615346	0.951556758668683	3.05493679445515	2.965350945622	-1.04899272223067	0.709133069887393	-0.298232866200546	0.723881238507449	1.71551403910572	1.65192867933519	1.3178267827838	0.612629131952828	-0.334043697714979	0.29870763077333	-1.57741369574113	-0.0196983421461026	-0.928493759211932	0.4485	1 
19000	-567.561048391046	-502.131940053006	-35.5845038571316	-19.4767227639994	6.41101639991291	12.4070353136729	7.64991050933982	11.4354761047045	9.36750796024942	8.55224964682711	11.1964467007984	14.8826001502238	17.5810089042458	14.5527391723116	12.2955968625381	11.3526252345952	9.35229554975389	11.0311111075274	6.54720701412602	8.35544158571046	0.765983209107017	1.23520452093323	1.84499431064552	1.59055553443448	0.670781174800454	-0.443886757122656	0.629307611692009	2.26786587048246	2.35216521048023	1.87087752346778	0.883560666193057	-0.926784803038493	-0.244220806124405	-0.605539614571312	-0.278058676148534	-0.0718272799961998	0.448421052631579	1 
20000	-574.046309189318	-505.149144270874	-34.3063073253263	-24.7358034975334	3.08206475496012	6.5461743908007	9.89323764318547	10.9216631493314	9.19724691331341	9.20838831013716	11.1964467007984	16.3229345506617	16.171038526306	14.7870765520551	12.5567093989817	10.8818761776378	9.32612938916802	11.9780346321856	6.75367879301494	9.19799726389013	1.50092652471099	-0.16957383696104	1.70991660971325	1.28288385088403	0.336040019001547	0.63096619857193	0.629307611692009	0.87089410786577	2.75312263182835	1.98012546386473	0.0745421487559927	0.160219647816902	-0.727225335041569	1.0064302502043	-0.0734472914597181	-0.457772237836152	0.45	1 
21000	-563.152285098755	-496.579622004352	-35.7232105517435	-20.5597271754215	6.04065378914587	10.8051903419513	7.48408841914655	11.102977446642	9.23501531208198	8.55636744230538	11.1964467007984	16.6073573461138	18.412695362868	14.8145267470785	11.8696824887778	10.5738648835859	9.5217708972031	11.8472389266849	7.44591671820341	9.13374882132208	0.552054994628291	-1.19284714139792	-0.217039615469352	0.540878334348523	0.324987628331351	0.454340869041121	0.629307611692009	0.840078209052015	1.88392893933611	1.81650604409666	0.969405746006834	0.375456957774162	-1.73148465050217	0.211850594478069	-1.26368299022262	-0.715310200785032	0.451238095238095	1 
