iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.sigma_sq	logvar.root	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
11000	-420.138369167251	-357.241226776008	-30.4332914849957	-23.1484609739516	1.31616069122349	4.42904639662475	3.29358109568003	6.73447118006857	4.02204375693048	5.8417261534624	6.53877551020408	9.28733762424642	11.8018446079903	7.5266223103059	8.74935553222404	5.0205405633409	4.94282366881499	5.17968970126454	4.26666666666667	5.76717003203869	0.790834644846039	-3.74900747994746	-1.92708402257871	-0.475548602584529	-3.25281346825211	-0.407576359096785	-0.849527450303695	0.479165315217915	1.47856317953002	0.181125979037795	-0.255426093127568	-1.84444015696919	-3.00497384372003	-1.20904738542095	-1.86648301542399	-1.22278416442628	0.447363636363636	1 
12000	-418.325284335021	-353.038617147837	-33.2368253818993	-22.3217404314568	3.85620485583939	6.91549264287563	3.29358109568003	6.39890350625358	4.14608850100522	5.80578519621442	6.53877551020408	9.25017077150803	12.9905385152607	7.01165034666596	8.77659729908948	5.17790579645038	5.27924955754755	4.88132083857607	4.26666666666667	5.76717003203869	0.936200187846687	-0.327123643286458	-1.92708402257871	-1.02643929767266	-2.78609599021282	-0.990701954765741	-0.849527450303695	0.244834428610937	1.22793551768961	0.428219504856178	0.426783439155817	-2.05524288654257	-3.02106382464386	-0.671369611995971	-1.86648301542399	-1.22278416442628	0.446083333333333	1 
13000	-420.871452840467	-354.633608332777	-34.0797759796785	-22.0637844802945	5.80378321484764	8.50118264741961	3.29358109568003	6.69482725942082	4.14608850100522	5.70344296517028	6.53877551020408	9.25017077150803	12.6484371227134	6.88034475746269	8.38676665869945	5.16904991111512	5.0678248636563	5.23236568126853	4.21773741300191	5.56601067968991	1.10834567338884	-0.878455145958357	-1.92708402257871	-1.54706145386705	-2.78609599021282	-0.440635047545819	-0.849527450303695	0.244834428610937	0.841505915614136	0.0871612123026428	0.014606463989574	-1.34547472498451	-2.56268641779576	-0.702781586541997	-2.57636258170198	-1.17633392460102	0.445615384615385	1 
14000	-417.4010995976	-354.502033846444	-33.4653978375915	-19.5036040665244	5.13082289510194	7.70457291689581	3.29358109568003	6.69482725942082	4.14608850100522	5.70344296517028	6.53877551020408	9.25017077150803	12.6484371227134	6.88034475746269	8.38676665869945	5.28717088679914	5.0678248636563	5.15168920507151	4.31914084537742	5.56601067968991	0.52436779071111	-1.28510687369307	-1.92708402257871	-1.54706145386705	-2.78609599021282	-0.440635047545819	-0.849527450303695	0.244834428610937	0.841505915614136	0.0871612123026428	0.014606463989574	-1.3976094086378	-2.56268641779576	-1.01338724801502	-2.48026558645165	-1.17633392460102	0.446142857142857	1 
15000	-417.908626756244	-354.607753218983	-31.8861195412893	-21.8828135800343	2.66141819655359	4.27864425263153	3.29358109568003	6.69482725942082	4.14608850100522	5.89882866869433	6.53877551020408	9.18999013798659	12.5381268968171	6.88034475746269	8.38676665869945	5.28717088679914	5.0678248636563	4.86525478835408	4.26648586158645	5.70525429704377	0.995455341936847	-2.75705329651828	-1.92708402257871	-1.54706145386705	-2.78609599021282	-0.260005819694165	-0.849527450303695	0.918036815740505	1.41087899347094	0.0871612123026428	0.014606463989574	-1.3976094086378	-2.56268641779576	-0.930989380957764	-2.22624336022422	-1.14867036926186	0.4474	1 
16000	-415.901719166395	-353.025702359684	-32.0489943486129	-21.2616611947231	3.01701800115772	5.86754193157255	3.29358109568003	6.69482725942082	4.14608850100522	5.89882866869433	6.53877551020408	9.18999013798659	12.5381268968171	6.84461508712677	8.69759905071243	5.09667153912268	5.11409663984769	4.86525478835408	4.26648586158645	5.70525429704377	0.676617876459552	0.424209005296459	-1.92708402257871	-1.54706145386705	-2.78609599021282	-0.260005819694165	-0.849527450303695	0.918036815740505	1.41087899347094	0.137003838083587	0.408745215250864	-1.50681509173576	-1.9439940103279	-0.930989380957764	-2.22624336022422	-1.14867036926186	0.4474375	1 
17000	-415.497419821308	-354.100538555615	-34.1843363680521	-17.2726276209243	5.14972007653312	4.58998778927775	3.45375874875711	6.69482725942082	4.14608850100522	5.83714439927383	6.53877551020408	8.78144914606444	13.2321853391709	7.45929485204407	8.69759905071243	5.0427005695954	5.11409663984769	4.86525478835408	4.25253313693675	5.70525429704377	0.340101932386486	-1.6063983781127	-1.57447710008938	-1.54706145386705	-2.78609599021282	-0.274069997598447	-0.849527450303695	0.553014995539393	1.08062698723569	0.134717980310999	0.408745215250864	-1.8478820420385	-1.9439940103279	-0.930989380957764	-1.57821919133657	-1.14867036926186	0.448352941176471	1 
18000	-420.861580581093	-356.705009522277	-33.0748011067488	-21.4005726004457	3.5302329783379	3.46598078648937	3.47048972325502	6.60888612203012	4.0142921670042	5.80843994005566	6.53877551020408	8.15037670617788	12.4379508082775	7.20749685254753	8.59003681118454	5.0427005695954	5.11409663984769	5.02993031966157	4.25253313693675	5.99397743300698	1.03239652253689	-1.28314716852635	-1.62587717708389	-1.1373077522	-3.27735476775774	-0.0499653728271838	-0.849527450303695	0.848906180755975	1.38832903954707	0.678986841340885	0.502508002615788	-1.8478820420385	-1.9439940103279	-1.56030453006315	-1.57821919133657	-0.749690200268962	0.448833333333333	1 
19000	-422.047804096179	-355.38196662224	-34.5712813778563	-22.030772796978	5.85858311459667	8.9512096359073	3.47048972325502	6.70907713693465	4.07799311949726	6.22064734933975	6.53877551020408	9.00135048278018	12.7969556108056	7.06038867319472	8.9878649487776	4.98650240870318	5.4989366627019	4.93175962364495	4.25253313693675	5.99397743300698	0.593167136408803	-0.872132867240616	-1.62587717708389	-0.620790098809016	-3.84431475082498	0.0254084333786819	-0.849527450303695	0.317282649565693	1.31758409122358	0.810110462670212	0.243866512281799	-2.5424128750045	-0.55999189044073	-1.01391401934099	-1.57821919133657	-0.749690200268962	0.448842105263158	1 
20000	-423.063261123281	-358.411355663317	-31.2897905665006	-23.8437142565744	2.60550268073125	2.0661516055957	3.42289483018669	6.82031093779228	4.07799311949726	5.76149956427781	6.53877551020408	8.78719666091473	11.6438512691596	6.8933205609832	8.52637882269946	4.98650240870318	5.10354939905189	5.49781748993624	4.12958656595063	5.97948367262757	0.94933699536279	0.352944330356739	-1.18737887725573	-0.845222541558314	-3.84431475082498	-0.165204967569371	-0.849527450303695	0.428371720859122	1.7293582944092	0.291499211568827	0.74986980306411	-2.5424128750045	-0.577826857130225	-0.859333526723543	-1.31631770981552	-0.2421998795354	0.44895	1 
