iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.sigma_sq	logvar.root	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
11000	-554.749007955694	-491.766577960533	-31.4684155075604	-21.8799460367904	2.06651805044573	11.309538380796	8.0056230214078	10.6201864554355	9.72007841670703	9.06843251366669	11.1211958267906	15.4840385337355	15.7343961230231	13.6946891165563	13.0734397174145	11.1468070607532	9.35150883161198	11.4836807473653	7.15212299093587	9.38521905637517	1.01712772663219	0.730421100074578	-0.993329516725468	-0.121146469053867	-1.30283884152874	0.257151092733469	0.653561421326603	1.89273485739498	2.25545518850109	1.80465022099982	1.44893854196824	-1.01096895897605	-1.55127822393557	-1.5081904435447	-1.19326794227827	0.127065806337179	0.451636363636364	1 
12000	-555.090674005468	-491.462820965665	-32.6170601652407	-21.2535448106134	3.02455718769099	10.1604703556047	8.0483478529933	9.17058474538887	9.72007841670703	9.19907386822322	11.1211958267906	16.254316135705	16.4594563796768	13.990769858384	12.4168342752704	11.1949542313681	9.46094535553206	11.4836807473653	7.13732369978937	9.8768686374019	0.608869209913252	-1.42327111412065	-0.520015503378609	0.425906325428656	-1.30283884152874	0.278020880557957	0.653561421326603	1.59669130935283	2.24945725523723	1.81818960071448	1.36013921345796	-1.16415008569436	-2.14152760246724	-1.5081904435447	-0.585425571517912	0.0542740807478804	0.44925	1 
13000	-554.265929851799	-490.342922511745	-35.2621658757	-18.1615981809529	7.17334970006871	8.40047383315563	8.01897989836653	10.633758871366	9.60553459235373	8.47632114025416	11.1211958267906	15.4303542525149	17.6171140318023	14.715141983095	12.516366821555	10.87003517257	9.56488630606495	11.1771852894118	7.2666013164106	9.03987999380584	0.444259540445722	0.202727842499441	0.354734949804971	0.317978024058189	-0.302515893781611	0.434549175627588	0.653561421326603	2.00679390909448	2.14190476484564	1.85727324906292	1.32242139623853	0.0618628459156509	-1.842811273463	-1.44671518133197	-0.711459264613885	-1.20954382549813	0.449923076923077	1 
14000	-554.232486524881	-487.545223460556	-34.8833709921402	-21.6528823020688	5.0590853427021	6.38665852086737	8.26063377945058	10.2103989001811	9.89563329535875	8.90972064536695	11.1211958267906	16.1232214610175	18.2009819556527	13.6749426213361	12.8634845590088	10.872111343421	9.56488630606495	11.5282175401623	7.2666013164106	9.07410914666181	1.09281399709353	-0.439333909615534	0.0587678339129505	-0.814553991754931	-1.14462136256236	-0.255336810701111	0.653561421326603	0.565654406442369	1.49686833585879	1.14466676168646	0.992163397790569	-0.0857849613088665	-1.842811273463	-2.38592298712973	-0.711459264613885	-0.683539848420454	0.449928571428571	1 
15000	-557.083900867323	-486.877824365232	-37.3091858155557	-22.5330364916114	6.36088815188083	3.04024985330867	7.28658274794231	10.8150989099406	9.73510277264641	8.87827188189453	11.1211958267906	15.4213137987567	18.4034919973108	14.1308104902836	12.5094115504884	11.7173498155219	9.69499224318909	11.3028584304016	6.47114522981246	8.78316680538734	0.835460133936798	0.815275166705911	0.903663152505052	-1.69577855732007	-0.765022609137424	-0.302702008685828	0.653561421326603	0.565346336999641	1.69935045342387	1.7164073396106	0.754574083998088	-0.143006705611055	-1.84298345330544	-2.28557644748184	-0.0641938564443044	-0.661844143491311	0.45	1 
16000	-555.331247075735	-488.951204463767	-33.0429735926899	-23.4623884935562	3.65485275602566	9.71381792288353	6.49760890205537	10.5926600423898	9.46103678603488	9.05926085312308	11.1211958267906	16.1060347000263	17.0725835927814	14.261176868095	12.7438039261535	11.5369736200977	9.713762048608	11.3028584304016	7.2266449066219	8.72433099420157	0.791621367056104	-1.93263682363496	1.77950008883634	-3.02819487648801	-0.478307298986323	-0.0536159579147754	0.653561421326603	1.1414523691958	2.08924944914487	1.42674807333876	0.395663413610091	-0.103224814960284	-1.40511028785452	-2.28557644748184	-0.256953467791092	-1.07691344378081	0.4496875	1 
17000	-558.311347302503	-491.512160605568	-34.015366555309	-22.6713545708437	5.04260589763805	10.508009138359	8.62760872053425	10.5926600423898	9.82141231243701	8.44440503314175	11.1211958267906	15.3875210383176	16.9554693859246	14.7272085096683	12.0134705659479	10.2969061770642	9.63042972341198	11.1314937476202	6.88094841709172	9.39296264407764	0.671274548992874	-0.701327747689534	0.759066920055966	-3.02819487648801	-1.00230851159646	-0.0894670006052021	0.653561421326603	0.792520948441009	2.07874896047478	1.15769694122785	0.900288607679022	-0.654640615921812	-2.0121183018856	-2.28004734104406	-0.21615000219541	-1.3983714374386	0.449352941176471	1 
18000	-556.091687118473	-492.531954526235	-32.5800071071572	-21.2323316114214	2.88560393358232	8.11698276207875	8.62433470864307	10.5926600423898	9.96406242444068	9.12022240994661	11.1211958267906	15.5588054792817	16.5431712982699	14.7497633997708	12.2900191646472	10.9362315256438	9.63042972341198	11.1323387581749	7.05774182357197	9.1169280159332	0.829867637464794	-1.75350151782798	0.506299436023034	-3.02819487648801	-1.13386732577588	-0.502135105931778	0.653561421326603	1.68177683100043	1.27570264169963	1.49811293713729	1.77887438509479	-0.0916144082699787	-2.0121183018856	-1.87360847679652	-1.01487385487747	-1.38945701945623	0.447388888888889	1 
19000	-555.860227263575	-490.221063538354	-32.8909126176242	-22.6472358024076	4.61403190293659	8.08549107979646	8.08072941604824	10.5926600423898	10.0447374421367	9.69033933681842	11.1211958267906	15.1404053562359	16.4057660337717	14.2878459543801	12.7092289681677	11.1211157537937	9.50868584008933	11.3459573074146	6.88871077439129	9.01765605780101	1.34606985006152	-0.434968254667035	0.313507315374442	-3.02819487648801	-0.609304791733796	0.277450790023967	0.653561421326603	1.27640378971101	1.80280720332882	1.5757799715267	1.27607574947133	0.202504955670565	-1.85563498594707	-1.95890168106039	-0.845599530970612	-0.925298163413848	0.447473684210526	1 
20000	-558.259048041876	-494.259895746946	-33.0202616861678	-21.1533223136886	3.36627960804267	10.3916655122288	8.89990597184397	10.5926600423898	9.63759294251699	9.06860936092516	11.1211958267906	16.0808300975963	16.4191078800199	14.5037754168451	11.5567175837912	11.2636367586011	9.48553318413333	10.9605521875372	6.88871077439129	8.29451911718137	0.796718887729654	-0.243056559511838	0.240075438435429	-3.02819487648801	-0.287895584022624	0.023165755395201	0.653561421326603	1.12989064753887	1.89358657386438	0.95244894606538	1.64117035836738	0.812628576085921	-1.84515569653303	-0.379297009953033	-0.845599530970612	-0.204372990040247	0.4469	1 
21000	-559.493732933341	-493.676761886959	-33.6759164398624	-22.1792253612528	3.97940203764886	9.15430576755148	7.72086081122221	10.6306529024894	9.60260481931175	9.2227119680962	11.1211958267906	15.5415785970239	17.9103849363091	14.3155766725575	11.6956902370691	11.4511159064583	9.3785183376845	10.9121776814521	8.18120407518712	8.76662336338881	1.11792815476808	0.373932558541098	0.148001279406309	-3.00010592662258	0.23553338380017	-0.317802235377529	0.653561421326603	0.654555328712992	2.03226433777206	1.18302981904306	0.422958546557155	0.251504683399709	-1.31229112545386	-0.319522881375002	0.0634568808048837	-0.232310327102136	0.446666666666667	1 
22000	-564.639440772238	-494.304459851107	-33.7697285899905	-26.3459654566343	4.73473737533333	9.69016831070464	7.65668363585514	10.4643904483413	10.5460378904196	8.79431336084703	11.1211958267906	15.8323360627778	16.9052085353302	14.2868269850233	12.5238303829037	10.9462490271285	9.62500137768204	11.0362620648122	6.45604255912506	9.32528283353423	2.03670686642223	3.89426851756809	1.10995347020265	-2.48089909930437	-0.000882326803306077	0.730827854400553	0.653561421326603	0.524854716324479	1.82128552037447	0.82117033116104	0.839514416501935	-0.0662575286280818	-1.79409841505803	-0.340188245132205	-0.673516335824886	-0.178416184907242	0.447409090909091	1 
23000	-568.722453843036	-503.580816407284	-34.7253291692353	-20.5770261633704	3.4356442457678	11.1517130387941	8.97631696014501	10.4643904483413	11.5094512792543	8.31028532075885	11.1211958267906	15.6922712845288	17.5526505900136	14.5982572270464	11.8461142193941	12.0957078300343	9.3021908332871	11.7879299076127	7.26125186884675	9.42749333244392	0.82133761116015	-1.05706524744452	0.613756137034505	-2.48089909930437	0.207914492132388	0.933197601475961	0.653561421326603	0.53565005480249	1.75358807410964	1.56209640720068	0.427584864724422	0.126943888083377	-0.753757891625235	0.144744609067044	-0.916745876485612	-0.601341977616628	0.44804347826087	1 
24000	-557.613582835606	-492.829348922537	-35.0132972703728	-19.8145277107029	4.18791526913083	5.61317302366415	7.27376234429529	10.4643904483413	9.95264825661879	8.31566060622652	11.1211958267906	15.6663811286493	17.6856196945965	15.5078215938637	13.0569610727612	11.608707065881	9.40268460628888	11.2503754148493	7.30642701335061	9.04514541628315	0.578146929106908	0.608033663206542	1.5703376931346	-2.48089909930437	-0.827351108630922	0.264439064955924	0.653561421326603	0.998621337640528	1.97896686941934	2.02493319338618	0.997665949670376	-0.115648053671423	-1.17273287740236	-0.306943450526618	-0.930318424456925	-0.497941793465562	0.448083333333333	1 
25000	-555.999788881534	-489.002987700364	-36.3968753202164	-20.0801820691363	7.24531641109452	4.55030609122513	7.9507049033262	10.4903230899412	10.0992592353792	9.11125416759607	11.1211958267906	16.1176967009784	18.2324138007171	15.1492326947279	12.2508769824149	10.272211182081	9.42373804816996	10.8814699297903	7.15640402249338	9.26994891518795	0.327830474349889	-0.243254762320825	1.10277577919199	-2.20804938141921	-1.34777067277621	0.383655931072587	0.653561421326603	0.704333485384726	1.63616960416864	1.12153883707711	0.949242098455313	0.474394394637021	-1.5610788631665	-1.74386523848173	-0.675012370912342	-0.550609869660268	0.44724	1 
26000	-558.761240697235	-490.736740155977	-34.4218425167253	-23.6578585298596	3.79171265927829	8.84449508548424	8.01478649763396	10.5012787527278	9.82516471282378	8.68776880877348	11.1211958267906	15.015755619296	17.2665952240249	14.6257145533713	12.9084012972722	12.024685580893	9.81953795561433	11.5154659963114	6.45977918002178	9.35494695694097	1.25357180527995	0.186609161410802	0.445353922047324	-2.6072780217791	-1.02190796326989	-0.029896526163788	0.653561421326603	1.59181103222865	2.44183351557463	1.86183886144583	1.64061723218327	0.596505995937104	-1.22470091469401	-1.85242566356782	0.338024538835965	-0.950803663824756	0.447961538461538	1 
27000	-559.216228643089	-488.369124156984	-36.5859335514183	-23.4655375567303	8.50631223582207	14.9905663730965	7.48670683163167	10.6439018055869	9.80880689440945	8.68776880877348	11.1211958267906	15.015755619296	17.0266344951797	14.988536693177	12.1783935738277	11.5554932422495	9.36873887005411	11.2606416779222	7.23017991398436	8.44228183764887	1.15709466638847	-1.01320070800348	-0.378905139789334	-2.75812390249494	-1.59573145291404	-0.029896526163788	0.653561421326603	1.59181103222865	2.65622390898516	2.05789680258443	1.13973299495188	0.443278322913665	-1.32350576765591	-1.85376833611386	-0.498208259915506	-0.00231403361509835	0.448703703703704	1 
28000	-559.476653192264	-492.859973990805	-34.0324235063101	-22.5507536658467	4.55251603496508	5.97087478015498	7.62409744983092	10.6375053359214	9.01473390448859	8.85964760026877	11.2110405450319	16.1703137444825	17.1407016404881	13.3901258440231	12.0114199101522	11.56974538246	10.1489758486046	11.0677622735885	7.28493853200988	9.28396600950357	0.808307250869511	0.0332669987195923	-0.152380587883115	-1.84321673122645	-0.550756830356697	-0.109521233476313	0.815785643349493	1.19609008645172	2.09395503365812	2.11518387944254	1.23435943878111	0.772498576147684	-1.37984199106469	-2.00477928386977	0.249168399332492	-0.00108775026331026	0.448785714285714	1 
29000	-557.829214251122	-492.724708008995	-32.9270467344374	-22.2448420755937	4.02921004436412	10.6450895886081	7.62409744983092	10.2439779857228	9.68975109514239	9.02003403017287	11.1211530719104	16.0195002736896	16.0847077143053	15.0415364224228	12.0262784565302	10.9162991104773	9.29628112183983	11.1051977582609	7.20470536151064	9.20362714799002	0.355680003692619	-1.52362848914831	-0.152380587883115	-1.93196197167609	0.44186353922852	-0.122936722203998	0.664102436582516	1.7286844417668	1.74745443668435	1.90190368177927	1.70120684901419	-0.158195501642224	-1.09419869522979	-2.41693426921922	-1.27235547229909	-0.250195920297185	0.450034482758621	1 
30000	-558.878441916483	-488.750855897062	-34.902822074975	-24.6484806755685	7.01880272467347	8.74088734612534	8.36930303989468	10.6527330456273	10.2097072680634	8.92623945495372	11.1211530719104	15.6296208269019	16.9653740500606	14.2652990968347	12.3604415268703	10.655876970927	9.24657346610635	11.1051977582609	6.55758069842361	9.00532086613545	1.6200038299152	0.699345177734263	-0.135856159082727	-1.08645666674382	1.12898353037147	-0.275732561298667	0.664102436582516	0.733543480464772	2.09021252373415	1.54796367228078	0.304831110772392	-0.415743561952931	-1.31000154427504	-2.41693426921922	-0.360161297501218	-0.106163631011838	0.450166666666667	1 
31000	-569.46933296704	-499.331569526916	-36.0572952238214	-23.5982958357063	6.59954394292227	15.9647425080499	7.60429237514192	10.6026450915131	11.280282419469	8.93294033212135	11.1211530719104	16.693588075788	16.5519628086138	13.3935823748554	11.4773079590728	12.3391498652936	9.44485017546564	10.8452936524323	6.97428500197201	9.08880902408604	1.49914550142016	-0.994458553715708	0.270949730941526	-1.07588925591861	2.52994555699836	-0.35431104898487	0.664102436582516	1.43603285605572	1.54840675500048	1.27627334635501	0.997678002909101	0.0491626549783404	-1.79350830891421	-1.35150451710223	0.37829862304732	-0.564347600247507	0.450193548387097	1 
32000	-564.852240244742	-498.48228129711	-34.6039691863874	-21.4282516683623	6.13194021746543	9.21975247351142	8.61686931328569	9.88192210219155	12.0930301112217	8.82979396048344	11.1211530719104	16.2249478159945	17.201916077903	14.7776353967486	12.6659331041614	11.2852846855933	9.54577886480079	11.1092268054718	6.73752828845148	8.85318948829647	1.01071397321433	-0.347210030257917	0.483033825500168	-0.587430113224512	2.36793409660413	-0.311332681917032	0.664102436582516	1.22362448958508	1.35967820018919	1.24843383648824	1.50977450326253	-1.28470278985675	0.661328101682021	-1.45010590280389	-0.277533354294089	-0.0901253067647115	0.44984375	1 
33000	-561.5063647921	-498.439622674188	-34.6437254238785	-18.1213061838565	6.10651586382019	9.85279515975144	9.51119941177579	10.6632821347448	11.7250012823153	9.25072797842277	11.2077679755792	16.219004733034	18.1499527599325	14.0350888100343	12.8263649039471	10.8084087560998	9.57897428531745	11.2772484533519	7.44945412652808	7.97006388218696	0.456382500519039	0.0962857353064909	0.81379643386261	-0.866608204643431	1.56112902374794	-0.288816370909831	0.423862712080111	1.23788936277766	1.81809026095386	1.05077939638515	0.439097225142999	-0.0107165346355557	-0.761929855517336	-1.20443441893029	-0.0149962384209703	0.408888576248826	0.449515151515152	1 
34000	-564.200314869664	-500.757371966236	-32.6465512773455	-20.938598843837	3.57026557385533	11.2894597202592	6.68955773381718	11.0176736845173	8.88142013369386	9.23495552089052	10.9903871737039	15.3370928133129	16.8000028747409	14.7688822896302	12.7645380264618	11.3339048371699	9.07061111181407	11.6150694482925	8.19907715057689	9.66016455538238	0.759062139582062	-0.925754377965252	1.20802733379617	-1.74643957060309	1.47256678615791	0.12108916913124	0.579725868416093	0.928998132050006	1.91916721812843	1.56613170467989	1.31343384864284	0.0497229250150412	-1.69620122985256	-0.348923072905101	0.350692828538447	0.0119052175916589	0.449911764705882	1 
35000	-560.561968782111	-495.758748532358	-32.7434405811789	-22.2699296658193	3.22782343528991	12.3634008810683	8.27613479653858	10.7341978145234	9.53590901527649	9.63943290657586	10.9903871737039	15.6049451663217	17.2813909781546	13.8784759338959	13.8522523813383	10.4710745200934	9.63087917079233	11.0923782422684	7.1227077579704	9.09388565820459	0.553120837041773	0.586156363890665	0.120045932349347	-1.86814779924641	0.539745642072966	0.31264465692686	0.579725868416093	1.32708799061472	2.29939227450115	2.12984976547452	1.01736013530364	-0.352371590203335	-2.16960115228181	-1.24492989184631	0.19630230289264	-0.603425506603683	0.450085714285714	1 
36000	-552.723293818821	-490.633080231909	-34.0388904507344	-17.8050365198085	5.75743743496145	6.75481603032324	7.55262245180735	10.653032220263	9.90126400053905	8.93271571616665	10.9903871737039	16.5954499301741	16.9062779463686	14.1762782636873	12.3794312286423	11.1046533797038	9.39676338468326	10.9787529348507	7.71583694464137	9.33263021021781	0.317529949218402	-1.11997152872863	-0.757503924915911	-2.06398668332252	0.730307680680712	0.015400419833829	0.579725868416093	1.27007251326839	1.61287459799189	1.07658811981562	1.07952492016702	-0.657523968608945	-2.03329364120929	-1.81361029494421	-0.869592119919836	-1.18220700244419	0.449833333333333	1 
37000	-559.723199844093	-486.590617509364	-35.3521461675635	-27.1461692989701	6.7432045580566	7.62585110023756	7.92614333211707	10.4733524584984	10.1947924093148	8.93271571616665	10.9903871737039	16.7063509021568	17.7910884860387	13.6083921198962	12.0072920634187	11.7337544748904	9.54340300676517	11.1725506571137	7.06871753804372	9.12902411500172	2.35188577554943	3.74604728076	-0.474095921235207	-2.04689000455974	-0.238508612792942	0.015400419833829	0.579725868416093	1.53709333993403	1.87681202627284	1.80574869356078	1.36943075285386	-0.314780931144927	-2.33110209286805	-1.36797901541008	-0.489105572897264	-0.907413600913887	0.450108108108108	1 
38000	-565.36544836518	-498.41908551172	-35.9403233811222	-21.374816803062	2.20942872231034	3.95224937348068	8.90968058242948	10.1697921632244	9.7201726047215	9.05143537213651	11.3022507027848	15.7748699160527	16.9254630996348	14.6593158360018	12.8734437315724	11.0419344903592	9.16201378249535	11.3128843338222	7.41301452432165	8.94617599298842	0.722215144044809	-0.0573678097143356	-0.860931059802864	-1.98357550103317	-0.895299520093126	0.497508991243264	0.845350284652622	0.935899696253075	2.07184825532803	1.66002693833911	1.9935357828877	-0.190206979156747	-1.42818010483613	-1.51691400180964	-0.566813436612221	0.35641969589542	0.450815789473684	1 
39000	-553.439267794082	-491.98642265833	-34.5258125263221	-17.0914925454087	3.4791542037402	9.7027636073236	8.64308854558744	10.9823267398747	9.55074619495219	9.34200703462779	10.9272460829605	15.3816461207783	18.1372212276791	14.8037836846979	12.3419254009317	11.5942540251233	9.52420009468265	11.4065295805034	7.415092626537	8.8691281405176	0.379910298596709	-0.444961081875187	1.05392723675073	-1.89427454573037	-0.582886296727247	0.147005813093615	0.644854909349642	1.43903143297852	1.728829034131	1.22658218121113	1.22176052535181	-0.851442939714889	-0.915324124229602	-1.2138686970894	0.0899147707889221	0.107776657422923	0.451102564102564	1 
40000	-553.617201221635	-489.498195003559	-34.4142860477474	-19.5972609348162	5.03362455116853	11.5257356550597	8.74466520694278	10.6753838453645	9.46508493642916	8.65518352328905	10.9272460829605	16.5155862859389	17.6678710139599	14.4128015920859	12.325656296424	11.0818849056168	9.46131286452975	11.2653491472812	7.29882443743632	9.79300273379313	0.420680025583989	-1.1625449470531	1.59121988121287	-1.62588566295684	-0.881128750368245	0.0850944245455101	0.644854909349642	1.82417576067496	1.6012931419022	1.43569508256104	1.30411498820832	-0.886008115677429	-1.38599279926637	-1.58251079229884	-0.314845191500063	0.0914220575601621	0.45095	1 
41000	-556.743809025034	-493.457105762778	-33.3717446244545	-20.0671545276194	3.54185981929909	8.67306888466835	8.6071367245495	10.4534476901896	9.85648705497059	9.07301759480107	11.1583147423788	16.8893303583769	17.7286166409573	13.9368598609466	13.0821187970128	10.8818184006374	9.38178948975339	11.3446878527019	7.40936593083097	9.55442412806871	0.674401562956671	-1.64175344407731	1.19646102648048	-0.758764925986325	0.431773543780107	0.450846709770283	0.518344211717394	2.06410351519343	1.81666099967043	1.31485095101592	0.331436764769135	-0.645157571366221	-1.40381692709647	-1.20158719979664	-0.491147450302717	-0.435490091552659	0.450634146341463	1 
42000	-560.671929735714	-495.407195923669	-33.3687231772411	-21.8391081193697	4.75842306420599	11.8106875663133	6.97770921353282	10.6489352517359	9.51752558437632	9.16462781484801	11.1583147423788	15.759657085297	17.1924769133764	14.5782794971188	12.5206073388441	11.2001736153595	10.0527016299292	11.1883435027808	8.10200540513465	10.2964696703385	0.537700789088902	-1.36821366792507	0.353261031680321	-1.36560586132503	0.776945558686557	0.0104696906882639	0.518344211717394	1.08671790891525	1.60366784153259	1.70547247491802	0.48992275691206	-0.742161783335929	-1.61323348041909	-1.17750354713958	-0.394589327766716	0.954239227101709	0.450333333333333	1 
