iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.alpha	logvar.sigma_sq	logvar.theta	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
17000	-577.294169414848	-500.218284153845	-35.7122151178259	-25.5892698306351	5.96057219243093	16.9824360755891	8.68598733168001	10.9872046489153	9.75446316608693	9.74114236032526	11.2231400973626	16.1863722472386	15.8941194965077	13.2734732332436	11.8286142208863	8.69327240260696	9.79270540417784	11.1463305020808	6.5222427262497	9.210806515304	1.00612431672524e-16	1.54238198516642	0.0864785278022111	0.622442364874653	-1.15654120743027	-0.465408218397467	0.636088449264803	0.600536327303855	1.16795640930706	2.02973647713924	1.67572345822019	0.697372658045464	2.28836452803078	-2.10910514815248	-1.67377879366876	0.560826592978023	-0.817031266488448	0.420117647058824	1 
18000	-572.733918351437	-495.074380588427	-35.1438978338343	-26.6869036575967	6.32519925423781	7.32020356205467	8.12906778027914	10.7098303389877	9.43115980380019	8.96182570480097	11.2879483485333	16.0037924037584	17.6518834569879	13.5703980979714	12.1187990979607	9.64822355223114	9.56146318683358	10.9707638605756	6.40587419997976	9.12840237173966	9.80086596598881e-17	1.42720848365681	-3.41865158344309	-0.661004376048577	-1.71845700428327	0.132805698436932	-0.402487505203835	0.495727879298925	2.27710953531345	2.33415963805201	1.52281701217383	0.836369951230227	2.55124280081519	-2.82879088121495	-1.70988499678745	-0.265956999929447	-0.218308758122758	0.418222222222222	1 
19000	-571.19451954825	-494.59960647472	-34.9388268288597	-26.1530473497214	4.57231096378789	13.5297990313234	8.18384254359425	10.7098303389877	9.68624362797596	9.01389458014555	11.2879483485333	16.070609496472	17.9476438987192	15.4040362584668	12.5533292637026	9.73824026712871	9.54807756490262	11.0884351371914	7.27789264001124	9.61468844590097	1.20347164355551e-16	1.52522000157509	0.436102897945371	-0.894412358536881	-1.71845700428327	0.911403785133819	-0.311272487023932	0.495727879298925	0.447616825994041	1.9297375031123	1.3104926561216	0.89124404525114	2.4697854095371	-2.6489270605703	-1.92000545476657	-0.306634082469811	0.0954384678753397	0.415421052631579	1 
20000	-565.047681780131	-493.019483436929	-35.1063377194395	-21.6521887479913	4.01991295317181	10.0267055933404	7.62063037667004	10.4994468114162	10.5732909388152	8.97681040334485	11.2879483485333	16.0105284220214	18.5249369257638	14.2771328617917	13.1017126414335	12.03450121758	9.2172771559337	11.3597518094846	6.74907110246199	9.18863373826282	1.89579635686986e-16	0.637259284419306	-2.38959064664041	0.398664540912359	-0.433291854010662	0.0870682178339978	-0.176191867082673	0.495727879298925	0.959369466628782	1.38380031746688	1.13422627787057	1.22197384214705	1.94377527732661	-1.53401669117179	-2.39650976496001	-0.260303543363817	-0.0939375733271671	0.4154	1 
21000	-567.740437676428	-495.020685159318	-36.8559997739734	-19.986815682607	7.15413151213523	2.35909549117932	8.27417792931281	10.6378360115533	10.18557294643	8.82371852466098	11.0978738364259	16.1061682533693	17.1548816093785	15.0948318895066	13.3153354886389	11.9321076320599	9.56103916144796	11.0648143580343	6.64161263565494	9.05775805795697	1.3939621657079e-16	0.765538713536136	-2.1195980520493	0.896402198868983	0.287994160681626	-1.18588918892625	-0.0425278566067102	0.409953470955367	1.32252641246152	1.40481261376539	1.10945876577956	0.865132896906999	0.387630588297911	-1.68542214645671	-2.15551055876699	-0.590790453871821	-1.18721037072446	0.414761904761905	1 
22000	-566.333098001443	-493.738285286835	-33.6695853846863	-23.3376366432654	5.17703075045227	9.84876027120141	7.55942401046829	10.0042714567812	9.76826177713812	8.9048057648015	11.1235401136766	15.543201768445	17.0643363399062	15.1534448049261	12.3160526738615	10.2122160089608	9.11333250946526	11.0648143580343	7.60477001062115	9.36678548373477	6.29125954094167e-17	0.362200452110619	0.751686538823993	-0.196246624922676	0.112176697435098	-0.312744023359343	-0.139902439152751	0.693543683414828	0.864416730035179	3.06335066315883	1.84551014424859	0.6906966723154	0.328042534539594	-1.48120645495563	-2.15551055876699	-0.631569634451238	-0.773706641359271	0.413363636363636	1 
23000	-567.769112048417	-496.578404334435	-32.7284368529834	-23.2747174103202	2.38060430469401	6.26998090471799	6.28249472374193	10.6100621877292	9.06651784489331	9.53505617209892	11.1235401136766	14.9094788303433	16.5636165873084	14.4666533300397	12.9372940539486	10.9708566124846	9.21017997969759	11.1298302702433	7.17761008940345	9.14425778988893	2.65636119161977e-17	0.489814618376707	-0.937708461522891	0.767922017439178	-0.68428773016512	0.101302436688433	0.269991622653828	0.693543683414828	1.29093895801827	2.21003316672027	0.771250195881688	0.651983680320393	-0.673587176451741	-1.19787722196726	-1.78400678651747	-0.213525553214093	-1.12115549621326	0.413391304347826	1 
24000	-566.224675372458	-493.059953781409	-33.530653266399	-24.3126920262627	3.19041670631527	10.9797173174334	8.13432876734746	10.5477962455575	9.86423733945342	8.78654970284731	10.9893577636692	15.9449287567304	16.6532477702431	15.2277884910466	13.3012644929368	11.0144536053981	9.56029995859124	11.1298302702433	6.50596294554929	9.68698485289198	2.65636119161977e-17	0.580113019185258	-3.96891774882955	0.250131432158553	-1.27544058150985	1.6036631664083	-0.127099049330784	0.680712613464104	1.10994017188153	2.0089428814006	1.50792821856351	1.20250233035291	-0.464216991182943	-0.600277003412856	-1.78400678651747	0.0553846766971227	-0.78267805117367	0.4125	1 
25000	-567.883143055263	-493.603492470528	-36.625499047141	-21.987839512541	5.1350632509753	3.22851646021288	7.63933759743731	10.0100767678924	9.07336961330028	9.1292960641298	10.9893577636692	15.5281327956986	18.1594968623988	14.6248798345977	12.4311028721654	11.7958645256078	10.055885706673	11.4460908752402	7.07001292300497	9.28911437970512	2.65196695458667e-17	0.363324942574933	-1.00874853015558	0.864546171448743	-1.13565198101269	0.498835229427537	-0.57498063782965	0.680712613464104	1.39053727398342	2.11053261038724	1.33813920118044	0.582134605879729	-0.333086005452815	-0.602714035802082	-1.45941925728538	0.137934365565715	-0.485253817343166	0.41196	1 
26000	-559.615813524843	-494.009308397307	-32.5339875297968	-17.7803744571765	3.48456451138688	8.68590390168516	8.22306380796621	10.2172200874596	10.4115671071115	8.73444939952326	11.2835736823136	15.8184141658257	17.1792289065235	14.1671115697137	13.1022918023354	11.0771409615332	9.06882328335076	11.3373134519504	7.67325166594096	9.6613233704071	6.53623047540582e-17	0.293607720020606	-2.1916785385156	0.805563481284065	-0.624651399913935	0.259758525448737	-0.359871247339018	0.65030658312993	0.590686908371491	1.69169043793777	1.52129031067313	1.5138059789761	-0.272468835569077	-1.16017390146704	-0.971719441893263	0.0376159913501439	-0.498497526143863	0.411153846153846	1 
