iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.alpha	logvar.sigma_sq	logvar.theta	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
1000	-381.999584083812	-308.430645795545	-39.2502519550637	-21.6701172051274	8.67727239205485	5.25139747412744	3.7125	10.7666666666667	5.48	6.9125	7.35714285714286	12.6265988714885	17.9875	8.35882352941177	11.14375	6.99850408723094	8.35166730329207	7.42	6.53333333333333	9.74285714285714	0.192935143804188	1.07053332821225	-1.98541184438276	-1.95722390895559	-1.10866262452161	-1.0300194972025	-1.49091441024999	-1.10633433476202	0.640442318758186	0.581004458387238	-0.544600408629054	-0.0906999897467307	-2.66814677094939	-0.777218364519743	-2.10373423424888	-2.59472151579521	0.0323288871153603	0.388	1 
2000	-387.932109149794	-310.245872294599	-39.1891742935364	-24.5907106538996	8.69322519281437	7.09456782114881	3.80827385436282	10.7666666666667	4.92876141218329	6.9125	7.35714285714286	12.7378654315759	17.9875	8.35882352941177	11.14375	6.99850408723094	8.35166730329207	7.42	6.53333333333333	9.74285714285714	5.03244809948805e-07	1.1406930151292	-4.57139072691932	-1.88241495156101	-1.10866262452161	-0.499076904309621	-1.49091441024999	-1.10633433476202	1.15490340624138	0.581004458387238	-0.544600408629054	-0.0906999897467307	-2.66814677094939	-0.777218364519743	-2.10373423424888	-2.59472151579521	0.0323288871153603	0.4155	1 
3000	-392.033267099482	-312.241262524463	-40.0964348605494	-24.0467404261052	12.5744511591492	10.4993016645014	3.6418966304284	10.7666666666667	5.93939242294296	6.9125	7.35714285714286	12.7378654315759	17.9875	8.35882352941177	11.14375	6.67139933677825	8.35166730329207	7.42	6.53333333333333	9.74285714285714	1.72983293635449e-11	0.897310003234985	-0.199649356637349	-2.01593380243046	-1.10866262452161	-0.665182351954302	-1.49091441024999	-1.10633433476202	1.15490340624138	0.581004458387238	-0.544600408629054	-0.0906999897467307	-2.15525643293187	-0.777218364519743	-2.10373423424888	-2.59472151579521	0.0323288871153603	0.415333333333333	1 
4000	-391.102285826761	-311.617036626214	-39.5975875889071	-24.2306029374481	6.51007749489678	6.74919886071813	3.6418966304284	10.7666666666667	5.45711854952131	6.9125	7.35714285714286	12.2408056036168	17.9875	8.10489908931508	11.14375	6.67139933677825	8.35166730329207	7.42	6.53333333333333	9.74285714285714	1.34927163973044e-16	0.476233679913958	-2.78072059304574	-2.01593380243046	-1.10866262452161	-0.883729827369644	-1.49091441024999	-1.10633433476202	1.1988611606063	0.581004458387238	-0.278761303595989	-0.0906999897467307	-2.15525643293187	-0.777218364519743	-2.10373423424888	-2.59472151579521	0.0323288871153603	0.41125	1 
5000	-395.363706146554	-315.731256396594	-39.7451918545377	-23.4770784001641	10.2478049707017	4.56335320503858	3.6418966304284	10.7666666666667	5.48133984038062	6.9125	7.35714285714286	12.2408056036168	17.9875	8.71476539861814	11.14375	6.67139933677825	8.35166730329207	7.03836867597855	6.6096512145516	10.0957477840094	1.0084959156881e-16	0.908182045711742	-3.19753037602922	-2.01593380243046	-1.10866262452161	-0.517973601426593	-1.49091441024999	-1.10633433476202	1.1988611606063	0.581004458387238	-0.364902200211117	-0.0906999897467307	-2.15525643293187	-0.777218364519743	-1.73089552704405	-2.5176068369372	-0.132263424365272	0.4034	1 
6000	-395.031062893211	-315.645330278266	-40.3104553285556	-23.6642611167863	4.74201682003253	8.39441877959647	3.77488112750643	10.7666666666667	5.48133984038062	6.9125	7.35714285714286	12.2408056036168	17.9875	8.90221321453221	11.14375	6.67139933677825	8.35166730329207	7.45261908618864	6.6096512145516	10.0957477840094	8.42066844506225e-17	0.981487150862615	-1.02639278732794	-2.00595062208093	-1.10866262452161	-0.517973601426593	-1.49091441024999	-1.10633433476202	1.1988611606063	0.581004458387238	0.101598498138228	-0.0906999897467307	-2.15525643293187	-0.777218364519743	-1.94647612778648	-2.5176068369372	-0.132263424365272	0.401833333333333	1 
7000	-394.935545960975	-314.663291414029	-40.4867075608706	-22.639220519242	14.0465413333672	10.1057759078743	3.77488112750643	10.7666666666667	5.04127634414684	6.9125	7.35714285714286	12.2408056036168	17.9527345470263	8.90221321453221	11.249741071148	7.08434411763188	8.35166730329207	7.45261908618864	6.6096512145516	10.0957477840094	8.36958886212685e-17	0.775917130925001	-1.44312444924281	-2.00595062208093	-1.10866262452161	-0.642866538012598	-1.49091441024999	-1.10633433476202	1.1988611606063	0.368390788943543	0.101598498138228	-0.467774078400396	-2.07226652711731	-0.777218364519743	-1.94647612778648	-2.5176068369372	-0.132263424365272	0.404571428571429	1 
8000	-393.057847643501	-314.391580383476	-39.3106309058592	-23.2594326108243	7.99882338403359	7.08985286843996	3.69802767671175	10.7666666666667	5.04127634414684	6.9125	7.35714285714286	12.2408056036168	17.9527345470263	8.81265905770725	11.249741071148	7.08434411763188	8.73284354120753	7.45261908618864	6.6096512145516	10.0957477840094	2.67059198127324e-17	0.47571701564303	-3.92173791586367	-2.1557964106557	-1.10866262452161	-0.642866538012598	-1.49091441024999	-1.10633433476202	1.1988611606063	0.368390788943543	-0.390534840168834	-0.467774078400396	-2.07226652711731	-0.941483783147918	-1.94647612778648	-2.5176068369372	-0.132263424365272	0.40375	1 
9000	-396.447925301499	-315.740535929241	-40.8368265499503	-23.6691015138878	8.56542075209205	14.3179897367059	3.69802767671175	10.6310757509498	5.59110536546474	6.9125	7.35714285714286	12.2458979923345	18.0142010025453	8.34120446270481	10.8745753760817	7.08434411763188	8.31828820470017	7.72678231428621	6.29590004478809	9.79421602220276	2.74796777188806e-17	0.599764907881485	-2.68819285195866	-2.1557964106557	-1.09260277589634	-0.736622264600392	-1.49091441024999	-1.10633433476202	0.477990666557501	0.822984290321935	-0.697435510558193	-0.532467443037256	-2.07226652711731	-0.972878027942265	-2.39877738592512	-1.9764393099241	0.0467793828467272	0.397222222222222	1 
10000	-394.722062891676	-315.740535929241	-40.253086454222	-22.7728829455755	7.27076948660093	1.55937116770331	3.69802767671175	10.6310757509498	5.59110536546474	6.9125	7.35714285714286	12.2458979923345	18.0142010025453	8.34120446270481	10.8745753760817	7.08434411763188	8.31828820470017	7.72678231428621	6.29590004478809	9.79421602220276	2.79514853537015e-17	0.477780182186257	-0.906729301342732	-2.1557964106557	-1.09260277589634	-0.736622264600392	-1.49091441024999	-1.10633433476202	0.477990666557501	0.822984290321935	-0.697435510558193	-0.532467443037256	-2.07226652711731	-0.972878027942265	-2.39877738592512	-1.9764393099241	0.0467793828467272	0.3942	1 
11000	-394.605405850832	-317.701960454594	-39.6133991843831	-21.4276400897014	7.34263173932562	4.9354586088468	3.69802767671175	10.357783158408	5.59110536546474	6.9125	7.35714285714286	12.2458979923345	18.0142010025453	8.04425569691614	10.8745753760817	7.08434411763188	8.31828820470017	7.66825799460439	6.29590004478809	9.79421602220276	8.33409595227964e-17	0.628038895712801	-1.84204687170678	-2.1557964106557	-0.561047050786039	-0.736622264600392	-1.49091441024999	-1.10633433476202	0.477990666557501	0.822984290321935	-0.58754486028384	-0.532467443037256	-2.07226652711731	-0.972878027942265	-1.96611076091639	-1.9764393099241	0.0467793828467272	0.397545454545455	1 
12000	-397.200339752286	-319.429443269998	-39.2617700209555	-22.4783964416258	8.13471741078993	2.80470784739856	3.64892002262947	10.357783158408	5.18749909578614	6.9125	7.38595162665823	12.2458979923345	17.5949269267934	8.04425569691614	10.8745753760817	6.93609833336899	8.31828820470017	7.56254152645714	6.68148928121926	9.70751636657798	8.18415639359935e-17	0.899129686056144	1.6068387234801	-1.57907978878018	-0.561047050786039	0.0899764315472535	-1.49091441024999	-1.01468304077258	0.477990666557501	0.859257182168377	-0.58754486028384	-0.532467443037256	-2.06218948833632	-0.972878027942265	-1.69858937612172	-2.25458454152131	-0.0448636263512755	0.3935	1 
13000	-396.151163707536	-319.504621391922	-39.1205483761491	-21.7489655811385	6.72828040825594	6.09832325276138	3.64892002262947	10.2299691824385	5.5121015809992	6.9125	7.38595162665823	12.2458979923345	17.9006877357396	8.23491787773871	10.8745753760817	7.21849134069643	8.31828820470017	7.56254152645714	6.68148928121926	9.70751636657798	6.3418601384234e-17	0.36810738838229	-1.06508742333332	-1.57907978878018	-0.313481973431424	0.0875960524136861	-1.49091441024999	-1.01468304077258	0.477990666557501	0.985759212604427	-0.889077704530939	-0.532467443037256	-2.26550990526262	-0.972878027942265	-1.69858937612172	-2.25458454152131	-0.0448636263512755	0.391692307692308	1 
