iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.sigma_sq	logvar.root	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
11000	-390.913067847927	-318.164309877379	-38.9463118346932	-23.4090039473686	7.04619754890188	8.96686008256074	3.70659096323932	10.3767038655519	5.27492471600276	7.12212703864695	7.35714285714286	12.2240453379093	17.6861566428294	8.46117347593381	11.014034260111	7.21139756054949	8.76265659711799	7.57799087471512	6.53333333333333	9.71073710331217	0.78481183915426	-0.201429708456785	-1.10050269118671	-1.15483311692816	-0.437721891695411	-0.974337834043293	-1.10633433476202	0.610221702275064	0.484597410212332	-0.643297241817413	0.203152311685581	-1.96572706831941	0.653581748599993	-2.00946085347575	-2.59472151579521	-0.508015321132691	0.421363636363636	1 
12000	-391.890763790206	-319.003803144599	-38.6565044270943	-23.8202634059417	7.16175211511771	5.21518858392936	3.70659096323932	10.2539513160257	5.27492471600276	7.13116948352875	7.35714285714286	12.7068740522526	17.6861566428294	8.23975630170768	11.014034260111	7.21139756054949	7.77590674021811	7.57799087471512	6.53333333333333	9.71073710331217	0.713543062986981	-0.939720670418488	-1.10050269118671	-0.309330997234866	-0.437721891695411	-1.28312396374641	-1.10633433476202	0.985826305832895	0.484597410212332	-0.404980740241783	0.203152311685581	-1.96572706831941	0.691499569209472	-2.00946085347575	-2.59472151579521	-0.508015321132691	0.420916666666667	1 
13000	-398.81194064249	-322.310529454009	-40.5296238574588	-24.7585231347877	11.3138398034336	0.621823652761605	3.70659096323932	10.7614615909712	4.66004994605746	7.19222583029484	7.35714285714286	11.8782112146176	17.6861566428294	7.86674996516115	11.014034260111	7.21139756054949	8.47264596527101	7.57799087471512	6.53333333333333	9.71073710331217	0.946950177569657	1.34103609212991	-1.10050269118671	-0.77497503933495	-0.160782479797518	-1.26041779197539	-1.10633433476202	0.910134722978099	0.484597410212332	0.0859477866128384	0.203152311685581	-1.96572706831941	0.727424289454311	-2.00946085347575	-2.59472151579521	-0.508015321132691	0.421230769230769	1 
14000	-393.891433048707	-319.251414567775	-39.8499894551628	-23.2561315232581	12.8959262728079	4.60676207465461	3.70659096323932	10.7614615909712	5.51393994003026	6.86378814172865	7.35714285714286	12.5945890389036	17.3864820380821	7.86674996516115	11.1801475478138	6.99021614387396	7.78895826225802	7.27582117221608	6.32560891547281	9.93815623458084	1.11527954920605	-0.642003194009183	-1.10050269118671	-0.77497503933495	-0.91153850902628	-1.69818189075988	-1.10633433476202	1.15673413581394	0.748242323565449	0.0859477866128384	-0.0906185095633894	-2.47678493135708	0.489116436766388	-2.05490475527297	-2.095704036706	-0.736329793394919	0.425214285714286	1 
15000	-398.786051426513	-322.088618273893	-42.9609317317536	-21.8779244657451	14.755975571689	18.143001448487	4.09460837040272	10.7614615909712	5.51393994003026	6.86378814172865	7.35714285714286	12.5945890389036	18.7140097436408	7.86674996516115	10.839527877606	6.99021614387396	8.20211060892426	7.27582117221608	6.32560891547281	9.93815623458084	0.742735966889389	0.0917438580928959	-1.30626088070683	-0.77497503933495	-0.91153850902628	-1.69818189075988	-1.10633433476202	1.15673413581394	0.908809704569461	0.0859477866128384	-0.456075070700231	-2.47678493135708	-0.258555792155698	-2.05490475527297	-2.095704036706	-0.736329793394919	0.424733333333333	1 
16000	-388.922691664042	-318.435377830049	-39.0037107358225	-21.0587553534115	7.25467356997265	8.15288898572023	3.74805843435207	10.7614615909712	5.51393994003026	6.86378814172865	7.35714285714286	12.6194134661529	17.8374155033505	7.86674996516115	10.839527877606	6.87380163500117	8.15688618844266	7.27582117221608	6.32560891547281	9.17739918539795	0.665459016646441	-1.28517718541798	-1.80245978683581	-0.77497503933495	-0.91153850902628	-1.69818189075988	-1.10633433476202	0.929073639119636	0.805941587273364	0.0859477866128384	-0.456075070700231	-2.32230750032761	-0.683926017176136	-2.05490475527297	-2.095704036706	-0.366085944927532	0.4255	1 
17000	-389.362995788191	-319.216254387746	-39.3468038184259	-20.3097727402482	7.55986833866065	4.98103157831292	3.74805843435207	10.7614615909712	4.92515103520696	6.86378814172865	7.35714285714286	12.6194134661529	18.1519120885851	8.32898282526176	11.604454589786	7.38103144107974	8.15688618844266	7.27582117221608	6.57717267983719	9.17739918539795	0.798720992237331	-1.25506029973021	-1.80245978683581	-0.77497503933495	-0.524461561145208	-1.69818189075988	-1.10633433476202	0.929073639119636	0.766769974142871	0.0929753936222969	0.0640539251225806	-1.78398322692827	-0.683926017176136	-2.05490475527297	-1.70443842136249	-0.366085944927532	0.426470588235294	1 
18000	-388.556237171866	-320.464058709174	-41.0682552791612	-17.259584046785	3.6200483940357	7.74876580739477	3.74805843435207	10.6336187761251	5.8453272101992	6.75314453532311	7.35714285714286	12.247010376981	17.5705119325962	8.32898282526176	11.6178435256208	7.38103144107974	8.15688618844266	7.27582117221608	6.57717267983719	10.0064212469474	0.420788269484087	-1.32483176417317	-1.80245978683581	-0.855786658660038	-0.590060314817509	-1.35745507515562	-1.10633433476202	0.833163991282443	0.415813718695074	0.0929753936222969	-0.320581345033651	-1.78398322692827	-0.683926017176136	-2.05490475527297	-1.70443842136249	-0.870900162221274	0.427222222222222	1 
19000	-398.704501480958	-323.508709883222	-40.7193549078775	-22.8744513094753	13.1584923777644	6.95937121927104	3.90004906004607	10.6336187761251	5.08060477591091	6.88014736433535	7.35714285714286	12.7462851121026	18.742635315823	8.32898282526176	11.6178435256208	7.38103144107974	8.15688618844266	7.45229118851312	6.47094832054743	9.92236362869559	1.26700691147769	-2.63713310938133	-1.16088692912317	-0.855786658660038	-1.35572232958614	-2.00983816108702	-1.10633433476202	1.10662444107469	0.73729511443997	0.0929753936222969	-0.320581345033651	-1.78398322692827	-0.683926017176136	-2.51084331665279	-2.03134944199286	-0.878621254496049	0.427631578947368	1 
20000	-396.118697996951	-326.815283412248	-40.0558982875051	-18.3157951145296	9.94016872189422	13.7517916706381	3.90004906004607	10.7679240609436	5.18376587999908	6.88014736433535	7.35714285714286	12.5298336628927	17.464510104912	8.32898282526176	11.301178678611	6.84526999175566	8.03035757978295	7.16813107920838	6.90470924144191	10.2413421477983	0.348774799834174	-0.81131354304309	-1.16088692912317	-0.859311269110739	-1.70473277080698	-2.00983816108702	-1.10633433476202	1.02521030674326	0.398435400882104	0.0929753936222969	-0.0757438537256507	-1.49313941988227	-0.920740330329535	-2.39636603068044	-1.50448684266703	-1.04714667142646	0.4276	1 
21000	-400.926526024172	-324.329122327847	-41.5940712785214	-23.3659581434171	13.1727420852294	13.7448562476602	3.47106079572758	10.7679240609436	5.25174876525717	6.88014736433535	7.35714285714286	12.5298336628927	18.4607893739619	8.36361030960292	11.2841799484694	7.12793536606922	8.62968544921063	7.49589522956567	6.04895470176865	10.4078771601053	1.52189098135778	-1.9865312923	-1.46093298178736	-0.859311269110739	-1.26440330995082	-2.00983816108702	-1.10633433476202	1.02521030674326	0.42860753286144	-0.349754683047962	0.0558998509015951	-1.63160833191688	-1.60293775153227	-2.85625493379137	-1.19989495512194	-0.597770988529065	0.42747619047619	1 
22000	-393.179849995868	-321.739239842642	-39.7727148438206	-20.5507156766993	10.8807774719229	5.88990696708422	3.67504157829919	10.3782248231193	5.27754105389641	6.91026576191951	7.35714285714286	12.3416520987709	17.9883122021277	8.75083330809243	11.2841799484694	7.28230494079483	8.64812557723327	7.49589522956567	6.53589666543879	10.4078771601053	0.78854955977827	-1.21100943178102	-1.95016063357963	-0.589165135606908	-1.36381234823077	-1.29135531836053	-1.10633433476202	0.981602602880659	0.856214342050974	-0.329472575556697	0.0558998509015951	-1.24970422394489	-1.29892468173301	-2.85625493379137	-1.31476154686219	-0.597770988529065	0.427454545454545	1 
