iter	posterior	m_root	logv_root	sigma^2_m	sigma^2_logv	nu	omega	log.lik	m_anc_n16	m_anc_n17	m_anc_n18	m_anc_n19	m_anc_n20	m_anc_n21	m_anc_n22	m_anc_n23	m_anc_n24	m_anc_n25	m_anc_n26	m_anc_n27	logv_anc_n16	logv_anc_n17	logv_anc_n18	logv_anc_n19	logv_anc_n20	logv_anc_n21	logv_anc_n22	logv_anc_n23	logv_anc_n24	logv_anc_n25	logv_anc_n26	logv_anc_n27	So15	So16	So17	So18	So19	So20	So21	So22	So23	So24	So25	So26	So27	Sn15	Sn16	Sn17	Sn18	Sn19	Sn20	Sn21	Sn22	Sn23	Sn24	Sn25	Sn26	Sn27	In	Io	acc	update 
2500	-65.9480284754679	3.64878557548976	-1.57099288602813	1.57400188163388	0.149629139606841	0	0	-47.0802266302657	5.91154744059082	5.07865043673719	5.99730087347439	6.87704222313926	7.94783444627851	9.35689338235294	10.853125	7.86066176470588	5.11755952380952	5.13511904761905	5.0952380952381	4.99047619047619	-0.787740091552985	-1.20878486372551	-0.711945868693201	-0.135028318738245	-0.0546331271208823	0.315497470910083	0.450376079059273	0.180618862760893	-1.28886341864816	-0.877128146465237	-0.646816536643003	-0.888792574878058	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	0	0	0.948	sig2_logv 
2600	-65.9383795434213	3.65206703975449	-1.61580256613425	1.40052974155638	0.223227427233942	0	0	-48.0979046802043	5.91154744059082	5.07865043673719	5.99730087347439	6.87704222313926	7.94783444627851	9.35689338235294	10.853125	7.86066176470588	5.11755952380952	5.13511904761905	5.0952380952381	4.99047619047619	-0.787740091552985	-1.20878486372551	-0.711945868693201	-0.135028318738245	-0.0546331271208823	0.315497470910083	0.450376079059273	0.180618862760893	-1.28886341864816	-0.877128146465237	-0.646816536643003	-0.888792574878058	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	0	0	0.947692307692308	sig2_m 
2700	-64.3655595468596	3.71738201201545	-1.59086615628085	1.14632777670864	0.150036191623658	0	0	-49.7468664422932	5.91154744059082	5.07865043673719	5.99730087347439	6.87704222313926	7.94783444627851	9.35689338235294	10.853125	7.86066176470588	5.11755952380952	5.13511904761905	5.0952380952381	4.99047619047619	-0.787740091552985	-1.20878486372551	-0.711945868693201	-0.135028318738245	-0.0546331271208823	0.315497470910083	0.450376079059273	0.180618862760893	-1.28886341864816	-0.877128146465237	-0.646816536643003	-0.888792574878058	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	0	0	0.948888888888889	sig2_m 
2800	-65.4403622736795	3.83415113008699	-1.78191284817631	1.22551493734587	0.214755537812598	0	0	-49.4376148472626	5.91154744059082	5.07865043673719	5.99730087347439	6.87704222313926	7.94783444627851	9.35689338235294	10.853125	7.86066176470588	5.11755952380952	5.13511904761905	5.0952380952381	4.99047619047619	-0.787740091552985	-1.20878486372551	-0.711945868693201	-0.135028318738245	-0.0546331271208823	0.315497470910083	0.450376079059273	0.180618862760893	-1.28886341864816	-0.877128146465237	-0.646816536643003	-0.888792574878058	1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	0	0	0.949285714285714	sig2_m 
2900	-64.8208284228957	3.96478807759589	-1.7430903934267	1.22476860863622	0.132038618191145	0	0	-49.6180236741237	5.91154744059082	5.07865043673719	5.99730087347439	6.87704222313926	7.94783444627851	9.35689338235294	10.853125	7.86066176470588	5.11755952380952	5.13511904761905	5.0952380952381	4.99047619047619	-0.787740091552985	-1.20878486372551	-0.711945868693201	-0.135028318738245	-0.0546331271208823	0.315497470910083	0.450376079059273	0.180618862760893	-1.28886341864816	-0.877128146465237	-0.646816536643003	-0.888792574878058	-1	1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	0	0	0.948275862068966	sig2_logv 
3000	-64.4073638756187	4.11643666803023	-1.63873896797641	1.24251843233593	0.149337989171036	0	0	-48.8833388145433	5.91154744059082	5.07865043673719	5.99730087347439	6.87704222313926	7.94783444627851	9.35689338235294	10.853125	7.86066176470588	5.11755952380952	5.13511904761905	5.0952380952381	4.99047619047619	-0.787740091552985	-1.20878486372551	-0.711945868693201	-0.135028318738245	-0.0546331271208823	0.315497470910083	0.450376079059273	0.180618862760893	-1.28886341864816	-0.877128146465237	-0.646816536643003	-0.888792574878058	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	0	0	0.948333333333333	NA 
3100	-64.1948250644431	4.02310880072067	-1.5757487254542	1.13290708131622	0.130488459402695	0	0	-49.9236069285988	5.91154744059082	5.07865043673719	5.99730087347439	6.87704222313926	7.94783444627851	9.35689338235294	10.853125	7.86066176470588	5.11755952380952	5.13511904761905	5.0952380952381	4.99047619047619	-0.787740091552985	-1.20878486372551	-0.711945868693201	-0.135028318738245	-0.0546331271208823	0.315497470910083	0.450376079059273	0.180618862760893	-1.28886341864816	-0.877128146465237	-0.646816536643003	-0.888792574878058	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	0	0	0.947741935483871	I_nu 
3200	-64.4268287487676	3.97646432513023	-1.55471233386534	1.19115039160475	0.182705191369168	0	0	-49.0849775004903	5.91154744059082	5.07865043673719	5.99730087347439	6.87704222313926	7.94783444627851	9.35689338235294	10.853125	7.86066176470588	5.11755952380952	5.13511904761905	5.0952380952381	4.99047619047619	-0.787740091552985	-1.20878486372551	-0.711945868693201	-0.135028318738245	-0.0546331271208823	0.315497470910083	0.450376079059273	0.180618862760893	-1.28886341864816	-0.877128146465237	-0.646816536643003	-0.888792574878058	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	0	0	0.94875	I_omega 
3300	-66.0897611477675	4.00868020573283	-1.77047981043334	1.06461322714109	0.0931951105687767	0	0	-52.8325097195533	5.91154744059082	5.07865043673719	5.99730087347439	6.87704222313926	7.94783444627851	9.35689338235294	10.853125	7.86066176470588	5.11755952380952	5.13511904761905	5.0952380952381	4.99047619047619	-0.787740091552985	-1.20878486372551	-0.711945868693201	-0.135028318738245	-0.0546331271208823	0.315497470910083	0.450376079059273	0.180618862760893	-1.28886341864816	-0.877128146465237	-0.646816536643003	-0.888792574878058	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	0	0	0.948787878787879	I_omega 
3400	-64.981374094991	4.26613952197252	-1.85208036665327	1.04114671777002	0.181270326403901	0	0	-51.1668370176857	5.91154744059082	5.07865043673719	5.99730087347439	6.87704222313926	7.94783444627851	9.35689338235294	10.853125	7.86066176470588	5.11755952380952	5.13511904761905	5.0952380952381	4.99047619047619	-0.787740091552985	-1.20878486372551	-0.711945868693201	-0.135028318738245	-0.0546331271208823	0.315497470910083	0.450376079059273	0.180618862760893	-1.28886341864816	-0.877128146465237	-0.646816536643003	-0.888792574878058	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	0	0	0.948529411764706	sig2_logv 
