iter	posterior	m_root	logv_root	sigma^2_m	sigma^2_logv	nu	omega	log.lik	m_anc_n16	m_anc_n17	m_anc_n18	m_anc_n19	m_anc_n20	m_anc_n21	m_anc_n22	m_anc_n23	m_anc_n24	m_anc_n25	m_anc_n26	m_anc_n27	logv_anc_n16	logv_anc_n17	logv_anc_n18	logv_anc_n19	logv_anc_n20	logv_anc_n21	logv_anc_n22	logv_anc_n23	logv_anc_n24	logv_anc_n25	logv_anc_n26	logv_anc_n27	So15	So16	So17	So18	So19	So20	So21	So22	So23	So24	So25	So26	So27	Sn15	Sn16	Sn17	Sn18	Sn19	Sn20	Sn21	Sn22	Sn23	Sn24	Sn25	Sn26	Sn27	In	Io	acc	update 
2100	-65.7632317407191	10.1486210991215	0.212078355274187	1.30273221574258	0.104502494386397	0	0.101840951247141	-50.1064390214336	10.4131157351763	10.2262314703526	10.7024629407051	11.0658633814103	13.1583934294872	15.1610576923077	16.9625	13.3596153846154	10.3390625	9.578125	9.65625	8.0625	-0.593455277889991	-0.310641177742595	-0.0963712932358518	0.240690205506656	0.506676304071343	0.716741691924603	0.80206828629152	0.631415097557687	-0.43343279197836	-0.648903426160283	-0.540742986005678	-0.0863807680354077	-1	1	-1	1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	0	1	0.909047619047619	sig2_m 
2200	-67.0613949727599	10.1518425321958	0.107018230318115	1.43030692540575	0.227591231870465	0	0.123225183039904	-48.9853037480883	10.4131157351763	10.2262314703526	10.7024629407051	11.0658633814103	13.1583934294872	15.1610576923077	16.9625	13.3596153846154	10.3390625	9.578125	9.65625	8.0625	-0.593455277889991	-0.310641177742595	-0.0963712932358518	0.240690205506656	0.506676304071343	0.716741691924603	0.80206828629152	0.631415097557687	-0.43343279197836	-0.648903426160283	-0.540742986005678	-0.0863807680354077	-1	1	-1	1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	0	1	0.910454545454545	I_nu 
2300	-66.899629375319	10.2546129691933	0.197897334837378	1.44202865773346	0.104115197607316	0	0.118043964472599	-49.8663823923318	10.4131157351763	10.2262314703526	10.7024629407051	11.0658633814103	13.1583934294872	15.1610576923077	16.9625	13.3596153846154	10.3390625	9.578125	9.65625	8.0625	-0.593455277889991	-0.310641177742595	-0.0963712932358518	0.240690205506656	0.506676304071343	0.716741691924603	0.80206828629152	0.631415097557687	-0.43343279197836	-0.648903426160283	-0.540742986005678	-0.0863807680354077	-1	1	-1	-1	-1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	-1	0	1	0.911739130434783	sig2_m 
2400	-68.2747204432765	10.3957886769722	0.33846689972377	1.44597185746767	0.0786074760928749	0	0.114013657276519	-51.4324646211528	10.4131157351763	10.2262314703526	10.7024629407051	11.0658633814103	13.1583934294872	15.1610576923077	16.9625	13.3596153846154	10.3390625	9.578125	9.65625	8.0625	-0.593455277889991	-0.310641177742595	-0.0963712932358518	0.240690205506656	0.506676304071343	0.716741691924603	0.80206828629152	0.631415097557687	-0.43343279197836	-0.648903426160283	-0.540742986005678	-0.0863807680354077	1	1	1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	0	1	0.912916666666667	sig2_m 
2500	-66.0940143733138	10.3446758609783	0.395492344720313	1.58143597230315	0.146874796119518	0	0.0425869045546278	-47.28469301611	10.4131157351763	10.2262314703526	10.7024629407051	11.0658633814103	13.1583934294872	15.1610576923077	16.9625	13.3596153846154	10.3390625	9.578125	9.65625	8.0625	-0.593455277889991	-0.310641177742595	-0.0963712932358518	0.240690205506656	0.506676304071343	0.716741691924603	0.80206828629152	0.631415097557687	-0.43343279197836	-0.648903426160283	-0.540742986005678	-0.0863807680354077	-1	1	-1	1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	0	1	0.9144	omega 
2600	-67.2796548725272	10.354436311457	0.468492584999674	1.41261810892262	0.160312833040953	0	0.00241627676878127	-50.0217064450937	10.4131157351763	10.2262314703526	10.7024629407051	11.0658633814103	13.1583934294872	15.1610576923077	16.9625	13.3596153846154	10.3390625	9.578125	9.65625	8.0625	-0.593455277889991	-0.310641177742595	-0.0963712932358518	0.240690205506656	0.506676304071343	0.716741691924603	0.80206828629152	0.631415097557687	-0.43343279197836	-0.648903426160283	-0.540742986005678	-0.0863807680354077	-1	1	1	-1	-1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	1	0	1	0.913846153846154	sig2_m 
2700	-67.708713478181	10.1579620990955	0.685022778877081	1.42170799448155	0.0874899064749477	0	0.0117281296290457	-51.0227547673452	10.4131157351763	10.2262314703526	10.7024629407051	11.0658633814103	13.1583934294872	15.1610576923077	16.9625	13.3596153846154	10.3390625	9.578125	9.65625	8.0625	-0.593455277889991	-0.310641177742595	-0.0963712932358518	0.240690205506656	0.506676304071343	0.716741691924603	0.80206828629152	0.631415097557687	-0.43343279197836	-0.648903426160283	-0.540742986005678	-0.0863807680354077	1	1	-1	1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	0	1	0.913703703703704	sig2_logv 
2800	-64.9067465204428	10.2259047305264	0.584838821341307	1.29323798589408	0.104403451001271	0	0.0507810456678272	-49.3466171583324	10.4131157351763	10.2262314703526	10.7024629407051	11.0658633814103	13.1583934294872	15.1610576923077	16.9625	13.3596153846154	10.3390625	9.578125	9.65625	8.0625	-0.593455277889991	-0.310641177742595	-0.0963712932358518	0.240690205506656	0.506676304071343	0.716741691924603	0.80206828629152	0.631415097557687	-0.43343279197836	-0.648903426160283	-0.540742986005678	-0.0863807680354077	-1	1	-1	1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	0	1	0.913571428571429	omega 
2900	-63.6402697963664	10.2131049568119	0.84325349868557	1.0987399538653	0.237874181414954	0	0.14752985034138	-48.7554775288781	10.4131157351763	10.2262314703526	10.7024629407051	11.0658633814103	13.1583934294872	15.1610576923077	16.9625	13.3596153846154	10.3390625	9.578125	9.65625	8.0625	-0.593455277889991	-0.310641177742595	-0.0963712932358518	0.240690205506656	0.506676304071343	0.716741691924603	0.80206828629152	0.631415097557687	-0.43343279197836	-0.648903426160283	-0.540742986005678	-0.0863807680354077	-1	1	-1	1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	0	1	0.913793103448276	omega 
3000	-63.7213112314197	10.1543481311813	0.929080391277583	1.08796577913687	0.100301843262277	0	0.0794237555470317	-50.2307767856114	10.4131157351763	10.2262314703526	10.7024629407051	11.0658633814103	13.1583934294872	15.1610576923077	16.9625	13.3596153846154	10.3390625	9.578125	9.65625	8.0625	-0.593455277889991	-0.310641177742595	-0.0963712932358518	0.240690205506656	0.506676304071343	0.716741691924603	0.80206828629152	0.631415097557687	-0.43343279197836	-0.648903426160283	-0.540742986005678	-0.0863807680354077	-1	1	1	1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	0	1	0.913666666666667	sig2_m 
