iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	m_anc_n54	m_anc_n55	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	logX_anc_n54	logX_anc_n55	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m28	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_m54	S_m55	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X28	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	S_X54	S_X55	I_nu	I_omega	acc	update	temperature 
37800	-246.610604940687	0.303724642950156	-1.17125167912019	0.101451762910001	1.65312711795327	0.918342103920877	0.0611212358297778	-106.370112392174	-0.0720164051354137	-0.14350971006396	0.261439439133609	0.224183835451766	0.196135335956681	-0.0411178684706286	0.214320155524392	0.404317523879758	0.117863847641224	0.114531730730708	0.0826723184164412	0.11415845515902	0.00317100070493283	0.503337015709818	0.478718014007768	0.537587337078344	0.023369693189624	-0.294022863560798	-0.255948436396294	-0.102220358972878	-0.170240184011574	0.135906177813483	0.061995285625226	0.313421985927436	0.235586001452369	0.0568678247180603	-3.12105064370772	-3.16825570906612	-1.98256024704321	-3.28384339308824	-2.01425132369141	-2.06260229538398	-1.53306278197605	-0.862309932990013	-2.03029301489532	-2.94259586208237	-2.49071224730269	-2.84551925992271	-2.25435276861194	-0.967218854497319	-1.10568480213797	-1.42956984000715	-1.57070113991506	0.20949121264416	-2.89695039287206	-3.58984225566199	-2.98274297404777	-1.60023158396632	-2.9310560459339	-2.11958491791277	-1.42552511463253	-3.6956140194943	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653862433862434	NA	1 
37900	-251.051427840413	0.132866819906866	-0.318332713764804	0.101451762910001	1.72601691403893	0.928150298246182	0.0654962345142847	-110.156240315344	-0.0877242894779331	-0.189423854856423	0.243292866301406	0.234363539282912	0.223302116491391	-0.0085397780786581	0.219847432930011	0.290243005448283	0.0157955892163558	0.225521382461098	0.130664663925106	0.114158455159092	0.00317100070492884	0.405514764416423	0.43500290488242	0.589557160580074	0.0233696931897855	-0.0388492735553969	-0.260330387169151	-0.109183594818298	-0.170240184011574	0.0914967039547999	0.0494752455762353	0.290637468368696	0.193002745813164	0.0568678247181221	-1.26475785600177	-1.98660929342107	-1.32840578175899	-3.93762654537324	-2.29278548370555	-3.08949715875793	-2.10294123083415	-1.13978659198073	-1.13582869807329	-0.336123597985253	-1.09609260258598	-0.970371498080796	-2.00899763288787	-0.952478262537386	-0.772200472120306	-2.25368205488672	-2.05153110773104	-0.40876664766978	-2.79541518494578	-2.13971551885197	-2.15285184723678	-1.9053993598424	-2.59302414656151	-1.81388202327487	-1.090828097139	-2.06486065177792	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.654116094986807	NA	1 
38000	-272.997690804296	0.265681027767691	-0.954193042565562	0.098886091220193	1.56054204542656	0.927565460235346	0.0658925524679942	-133.726424669488	-0.0812640752739559	-0.163093221522035	0.216397493788559	0.202883156169743	0.181138786520583	-0.0275126754569656	0.270995967526266	0.354297724352027	0.106672708442995	0.131427386330329	0.0759771666569081	0.114161032743789	0.00316227522645705	0.47145759960802	0.502889684009498	0.558094413243945	0.0233476900921818	-0.146655878479447	-0.28010019899167	0.186135087494438	-0.170571648551992	0.0306273102863644	0.0458520573765231	0.29872543655091	0.183715637011933	0.0567564407140907	-1.53716586298363	-2.73658986096905	-1.02779583427812	-2.50709373287722	-1.74172793191779	-1.57048018628389	-2.96806564889192	-1.72078653005112	-1.86276099396895	-2.04223549523305	-2.56426751381014	-2.86845510857427	-1.6223233072959	-1.60767675514723	-1.25600598523236	-1.81786531726187	-1.27024951941495	-0.102522159681312	-2.90771699508259	0.76539693627633	-2.20255610020341	-3.53073938547072	-2.43655683202091	-1.91279250251186	-1.35076850452195	-0.00920167965707597	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.654157894736842	NA	1 
38100	-242.342614878615	0.316749491829267	-1.43309667062966	0.118869243077934	1.54366888155696	0.929712499852758	0.0766309180622919	-103.1093588053	-0.0568094768229988	-0.219059564401936	0.213985446273554	0.218159618354329	0.151254081279694	-0.112880020200057	0.205835570115678	0.364998379167827	0.0796973713755886	0.141256256573401	0.0874415324739163	0.114140983294587	0.0032301938814292	0.509701271189268	0.504661491064069	0.587444732778253	0.0235187354251855	0.140191957118213	-0.248967132948967	-0.245341486386577	-0.168011204927994	0.203456514952959	-0.00974452232186835	0.245851981521932	0.2453702492648	0.0576093686965792	-1.1766008340781	-1.6136713198164	-1.10147640608907	-2.98360452818692	-3.16215829896373	-0.932476218493932	-1.3367993124628	-1.1324669949288	-1.45734545970487	-1.50532571883578	-1.99226460354559	-2.02036195635306	-1.59518755153153	-1.22100321409799	-1.23508967648785	-2.13956273642547	-2.34139941237214	-1.31330383194029	-3.74954387860807	-1.35038259139763	-0.434866670691257	-0.397090794906539	-1.59300749903485	-1.32058391933497	-1.59111466769971	-2.1427312432324	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.654120734908136	NA	1 
38200	-282.976993473824	-0.316849593350063	0.681096265037323	0.197775229956024	1.62515665554442	0.934499258326832	0.0736165826721115	-138.932451394943	-0.0708336155406017	-0.17075058349325	0.206458332530318	0.209162998759284	0.0823340141415337	-0.134106366929063	0.0153979709181432	0.431237298369351	-0.0791347656935675	0.094899234202731	0.0714282127699374	0.114062405077447	0.00349745966419364	0.662357648014879	0.352973396825683	0.470829554257142	0.0241868230988232	0.0690261719775868	-0.33775557671854	-0.0350684518038301	-0.15835588645936	0.0887295783433434	0.0525421583401357	0.16398357154585	0.251100216224921	0.0606781714647601	-1.39981073684242	-2.43240753011453	-0.89839377561283	-3.25441949011335	-0.849358629718383	-0.977828166095687	-1.97570878016772	0.775676451565974	-0.842761470278222	-0.0154739118861301	-0.292361023961842	-0.584343474164076	-2.10893865903709	0.291832040579759	-0.502975670289897	-0.942947326823913	-0.943514907855716	-0.889782210054634	-1.65453913891526	0.421882728632379	-0.523191961480063	-2.73441527811457	-4.72413583144063	-0.81340065382747	-1.64842593939765	-3.25780865279975	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	1	0.654214659685864	NA	1 
38300	-251.33202258762	0.126571110857988	-0.283140409227177	0.169228236707859	1.67443730773871	0.926852376868482	0.0816313820076173	-110.2211010166	-0.100866253444082	-0.164309376124709	0.232197298165159	0.227838732836303	0.218146155330448	-0.0103733651366116	0.261961340821534	0.425887955411678	0.105056339676935	0.0981080495331474	0.100349373181693	0.114090725447122	0.00340093594895461	0.464193558740772	0.427426117280882	0.538824637381009	0.0239464547882856	0.125213830049195	-0.252846222223538	-0.174431360732056	-0.161767939994847	0.0273268870827996	0.00741486467938732	-0.0155567376590282	0.235860674775748	0.0596194563225546	-1.7271956383101	-2.4115826219457	-1.68571949117289	-3.30580739223926	-4.82984336332249	-1.88275523774729	-3.76918280278081	-0.855576169533364	-2.16507228874397	-1.96909393351832	-1.50985791372527	-1.54889466782182	-2.14560574729754	-0.624847628680271	-0.789701368143886	-1.41900891153357	-1.79552652491853	-1.20148684687638	-3.18524766957879	-1.61526929758273	-0.851221730554805	-3.01115560819157	-3.25990268189539	-0.186612444596901	-1.4596481806179	-3.01252257364101	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.654412532637076	sig2_logX	1 
38400	-246.503523338476	0.334444317986424	-1.54885256000496	0.0782139516714963	1.67459236638156	0.916159892121795	0.0887945645581929	-106.249592368306	-0.120348147628085	-0.170908083302861	0.242632781986113	0.232896895082728	0.238788447629845	-0.00648473954228808	0.244610873405142	0.376034379833851	0.125742173771484	0.112850767444615	0.0911746331010084	0.114181837542455	0.00309191538721321	0.409880637888006	0.440736126467079	0.570022487425955	0.0231699500142752	0.00617335031120209	-0.274058234340078	-0.4353439494649	-0.173272188677569	0.0986902793104033	0.0704012625395953	0.291249471328439	0.221336578562035	0.0558380160488408	-2.33316715253492	-2.33816717122092	-1.62822841034277	-3.52877619889979	-3.4260625677596	-3.23633857383605	-1.82498579637485	-1.45151419317613	-2.42840275175334	-2.78801012215043	-2.20398674765245	-2.20302564221735	-1.88135747234323	-1.02353743668357	-0.820511408163267	-1.92435266539099	-1.58365212576609	-0.574819027310884	-2.94255212909934	-0.607115959441664	0.303023408682745	-2.75593291161792	-3.85104737857006	-1.79246404932412	-1.30449373754103	-2.53119158529668	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.65453125	omega	1 
38500	-267.388250935813	0.0892868053413846	-0.179772082697432	0.0942548571433875	1.61784599186853	0.917325257905759	0.0835086845024487	-127.517075888836	-0.17801539990778	-0.208001643832009	0.248202795249549	0.2301210877463	0.232881892566519	-0.00637887532403475	0.250282916636619	0.342364771034984	0.0830264838079764	0.109588809258128	0.0877122458915985	0.114165688023336	0.00314652112448587	0.316045251718994	0.34080139047337	0.558942915482213	0.0233079411874033	-0.0171273694294409	-0.26739261030634	-0.0863677919381729	-0.171172023597848	0.0708031380094382	0.0612602414715126	0.238134299418636	-0.306127412974485	0.0565539514096078	-1.84355592378301	-1.65102252952126	-2.23091143251709	-3.33464931951033	-4.56825475746594	-2.34260139165616	-2.80419440611377	-1.20273018661892	-1.32160330598844	-2.53031699866787	-2.08447920859965	-2.230749277161	-2.07461543590934	-0.485370786818475	-0.388006808261595	-1.83158383150676	-1.27070512063793	-0.486631119848255	-2.63726504980198	-1.23435553060454	-2.13192411003473	-3.63318321379001	-3.55550825616177	-1.60849817574101	0.463363995432235	-1.83607488595452	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.654337662337662	NA	1 
38600	-252.801672632546	0.371541793997475	-2.31463534795341	0.135301007940434	1.66077527921648	0.9217429304705	0.0849842916382475	-112.185518565923	-0.156459025077487	-0.164355805446815	0.245220856423877	0.236460508663983	0.216757861548744	-0.00548918269317882	0.267852801794962	0.378049487393084	0.122584717895192	0.12693316638731	0.0783539991999908	0.114124542437662	0.00328597142786195	0.390419014587123	0.417754539967828	0.568313795307341	0.0236588186081991	0.0585859265688173	-0.266942473042759	-0.304193477714849	-0.165941706322425	-0.067167008140612	-0.0389103492244099	0.159057139160963	0.241762578541845	0.0582864163797879	-3.64562212125837	-2.42029829015078	-1.73443842972259	-4.2223756480393	-2.68502791767811	-2.13897377942157	-2.90570822535786	-1.44762316046759	-2.26151361829763	-2.4539185714022	-2.75312267034369	-3.02530259201463	-1.71121593496452	-0.867958821273941	-0.711517547228449	-1.71794374524446	-2.67697042356321	-0.804200010413977	-2.84058597385217	-1.26889408871246	-0.137077902320013	-1.95392356329618	-1.43846971847591	-0.787719773984298	-1.79082907020424	-0.686569595113134	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.654455958549223	NA	1 
38700	-274.021057826	0.25732212398518	-0.931140130879408	0.128346572401934	1.65251501643565	0.920755617120303	0.0862428430840371	-133.483043673909	-0.0720945736358179	-0.165133006376694	0.258874607928724	0.233414288028478	0.195879617315385	-0.0683587446477578	0.170056364359571	0.358494260836403	0.118606634112689	0.134479297326949	0.104330693066936	0.114111849265967	0.00332908590128274	0.315530830773485	0.35633635622586	0.591184843444208	0.0237668612123167	-0.218538443443927	-0.25095088790807	-0.115022669644869	-0.164362148774026	0.0300314294967864	0.0102584005975548	0.00930376591160458	0.0316162290968054	0.058795932252861	-1.29882003178979	-2.40406449080618	-1.48505839335864	-4.06148090719092	-2.36243441566253	-2.28890612322246	-0.856575263089048	-1.22653102770577	-2.09459584685634	-2.30628651450898	-2.25545251190223	-2.0434024386428	-2.18706326016814	-0.595455263723646	-0.428681611549607	-2.16455543597922	-2.92112336287249	0.0671431973885738	-3.06397935812903	-4.97526221707908	-2.14629350481593	-2.85716565593355	-3.09554211773895	-0.294142046027726	-0.31936023778557	-1.24633833048446	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.654392764857881	sig2_m	1 
38800	-307.83240588806	0.373685844667527	-2.14065559377076	0.105916964313947	1.67239480713383	0.922942854990251	0.0862569177872499	-167.328367228837	-0.0969227246902046	-0.176447970471829	0.205705982960739	0.20198326754745	0.164250367650995	-0.0880621677917783	0.209937862355899	0.31235084465709	0.0868968199403301	0.0950792561601675	0.0747439736576057	0.114153971616216	0.00318618249548241	0.420949608942471	0.474162386550065	0.564915294549779	0.0234079568254465	-0.273938695324325	-0.257885197729889	0.105541833561181	-0.169665241186118	-0.0268787137225628	-0.138543112285434	0.206056777718667	0.256080189479625	0.0570603393691772	-3.58065620358346	-2.56641297491788	-0.497926618686166	-2.45403146440633	-2.34159796898754	-1.22602365156127	-1.34242953009554	-1.66124296024022	-1.59470474064516	-2.08138175668036	-1.78579003843044	-2.23252244520891	-2.18767909083201	-1.49656289786593	-1.02495051665823	-2.01800110419743	-1.14056076235293	0.174176727563385	-3.85554023984014	0.45548466880062	-2.2575348055813	-0.302120057216966	-0.676741600732033	-1.02708681840829	-2.59138645124167	0.000750018172685607	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.654355670103093	sig2_m	1 
38900	-315.47221644128	-0.176769366887385	0.448851355146648	0.155719178430736	1.64345009060112	0.915996364825405	0.0878907050937412	-171.749316738153	0.110756229198805	-0.186516986978056	0.128024420376101	0.141268579229711	0.0995794230086826	-0.115352988289582	0.0132729645157087	0.074538516337663	-0.0682887414091679	0.103560718558646	-0.0121935491904428	0.114104169841247	0.00335519212179457	-0.379794981849226	-0.259472656143892	0.348550211992066	0.0238321815397197	0.0645290071483286	-0.300539898035354	-0.0617700723664642	-0.163414098696028	0.167060439026187	-0.0307407752395176	-0.0171772142750795	0.21103855040202	0.0590987845375624	-0.374538419782067	-2.41698377455358	-0.386964176519973	-1.66523127418691	-0.602420125239557	-1.92011932390475	-0.870731856895207	-0.0348402311863921	-0.820236086584565	-0.104994340389457	-0.695595744041767	-1.60334699594749	-1.13616842194032	0.557356663967862	0.707263551956405	-0.271930374009995	-1.06414092924328	-0.852484942018319	-1.89996051502959	-1.39312254691216	-2.88476275341832	-0.579241029898271	-2.00505884582662	-0.184626169211072	-1.47124290132616	-0.469463431871542	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	1	0.654447300771208	I_nu	1 
39000	-285.354003922444	-0.898533917934011	1.23221123403325	0.0814532141480598	1.61025373831858	0.926028810613789	0.0888309878762809	-145.517996102659	-0.261040415383001	-0.257781135042561	0.244765804403417	0.234650893179002	0.233486401548186	-0.00515228367244136	0.229277267476824	0.249934321469367	0.00776928161829337	0.14673940713336	0.0633430068768322	0.114178573175121	0.00310294725496674	0.437591372653352	0.481714138526391	0.577487649722029	0.0231978551516471	-0.0177810363202815	-0.276301304529893	0.0492973702370377	-0.172845477915983	0.104649856214739	0.0793228926490508	0.313492202203646	0.141021113074622	0.0559844463003297	-2.04469017617658	-1.21136307797027	-1.54659031104409	-3.73190761155021	-3.09999576220299	-2.79969648299835	-2.56791406436766	-1.37876303499664	-0.842360144376278	-0.824856728554178	-1.50934667885065	-1.98633149278562	-1.68505596838236	-1.46203614828269	-1.06338044893589	-2.13704755876767	-1.46751906706767	-0.484367009803431	-3.03728964192063	0.589031169361526	-0.949080301035498	-3.05482444448483	-4.52205311418089	-2.23667790906671	-0.77365590645958	-1.72428550573804	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.654461538461538	I_omega	1 
39100	-239.78752348598	-0.0047605309419245	0.0875254261395588	0.0776538125751543	1.64452403998934	0.920329730180092	0.0905066319415343	-99.881093275004	0.018891413856655	-0.253499382044519	0.187677807591794	0.170080660276249	0.220671561896998	-0.0346450430591474	0.207683384370054	0.245382924674391	0.0854094485600526	0.116998997869155	0.0836397547647151	0.114182402185703	0.00309000748443852	0.343210598230351	0.433148741929561	0.485630969179393	0.0231651225754744	0.0437244720565007	-0.257256935152467	-0.210187009966025	-0.173346111206776	0.25932637982353	-0.140411307441668	0.192829883609793	0.290238473112878	0.0558125982239034	-0.699855130671364	-1.26346364455625	-1.81741061308428	-1.7832254090403	-3.16321931821454	-2.37150453601013	-1.56192423598845	-1.76640946058759	-1.39827653911166	-2.2215415822168	-2.15251841048099	-2.54351947379822	-2.71224359259671	-1.67038866105733	-0.881654157496607	-0.911330380272221	-1.77105506792509	-0.73012988668382	-3.25430047092282	-1.05920907710233	-0.629086021572724	0.334667913198985	-0.688973185570051	-0.945839099027583	-2.28092327855385	-3.04497680292614	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.654501278772379	omega	1 
39200	-293.424766891003	-0.498300014256598	0.893962476905565	0.124237545887009	1.6377190000238	0.913151742015034	0.099941199456807	-152.967845707949	-0.0512000207205834	-0.169121996311059	0.24269553618479	0.217706201241244	0.190183281580691	-0.0386694057408526	0.241000782034132	0.463774632883004	0.0762396364929617	0.170605324095875	0.131056706567731	0.114135607521508	0.00324842356763639	0.512681407604895	0.434655563058992	0.532678602182427	0.0235645568246503	-0.121582361733573	-0.336609631193461	0.452155996990107	-0.167331572682359	0.113036113746765	-0.0174306206437763	0.0875613638009939	-0.0473729125389247	0.0578329150849461	-1.60040563646471	-2.28245805366347	-2.04814180180094	-2.95636762423445	-2.20002889765803	-1.65847985408459	-2.05580404239825	-0.719373586138001	-2.173568589083	-0.69923438105617	-1.10087490693415	-0.94486772865756	-1.70575631424583	-0.491484419014515	-0.836287383241278	-1.31544472155472	-1.96425500888495	-0.172829907936194	-2.57225609933971	1.73571739968332	-0.110279006976871	-0.855618006663694	-1.87810545587235	-0.572929202046467	-0.0726568480689036	-1.38074548396211	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.654515306122449	NA	1 
